date,feature_1,feature_2,feature_3,feature_4,feature_5,target
2023-01-14,0.327601,0.014807,-0.857103,-1.455662,0.279425,0
2022-06-24,-0.644208,-0.394551,-0.43455,0.054288,0.866807,0
2023-02-01,-0.938545,-0.297491,-1.278422,-0.742855,-1.912213,0
2023-03-18,-1.051928,-1.198646,-0.340635,0.42085,-0.05924,0
2023-11-11,0.635813,0.371186,-0.116585,-0.764165,0.087065,0
2022-03-28,-0.316198,0.551628,-0.086449,1.391734,1.689494,0
2023-03-15,0.046976,0.39406,0.552875,0.942611,1.268691,0
2023-12-15,-1.786848,-0.905178,0.327259,0.137301,-1.644013,1
2023-03-15,-0.867624,0.030931,-0.244711,0.079736,-0.704863,1
2022-05-25,0.217273,0.753781,-1.966764,-0.047558,0.960423,0
2023-12-22,1.434893,-0.7881,-0.462149,-0.703017,0.745465,0
2022-11-06,0.500813,0.427215,-0.047439,-0.910051,-1.251433,0
2023-07-14,1.036078,-1.387292,-1.659226,-0.584762,-0.421709,0
2022-03-08,1.157508,-1.209105,-1.122052,0.430527,0.505616,0
2022-04-06,-2.480709,0.464871,0.419197,0.19579,-1.44839,0
2023-02-02,0.570034,0.878229,0.922598,1.025319,1.447767,1
2022-08-11,1.423559,0.774387,0.372024,-0.750504,0.299342,0
2023-11-26,-0.36958,-1.262409,1.769357,-1.554603,2.54415,0
2022-04-03,0.373052,-0.563548,-0.504789,-0.683665,0.67063,0
2023-08-11,0.115813,0.772111,-1.78353,0.809108,0.585548,0
2022-07-23,0.560329,-0.425879,0.127599,1.898543,-0.430852,1
2022-04-12,0.575547,-0.93023,-1.746711,0.533454,-0.943946,1
2022-09-02,-1.019585,0.185708,-1.152099,-1.482389,0.294958,0
2022-01-14,1.106289,0.332185,0.159536,1.647681,0.795919,1
2023-05-16,0.146875,-0.026386,0.459944,0.493872,2.593577,0
2023-02-20,2.201103,-0.708092,-1.28854,0.524307,-0.84116,0
2023-10-07,-1.65019,-1.313558,-0.625822,-0.998203,0.907945,0
2023-12-03,-2.723154,0.678913,0.168163,-0.903822,-0.979825,1
2023-03-26,1.326129,-0.124979,0.051197,0.950654,-0.069973,1
2023-05-25,0.740284,1.846569,-0.181636,0.34894,1.559619,0
2022-11-29,0.178892,0.583834,-1.074569,1.008974,1.209157,0
2023-10-15,-1.671234,0.400131,-0.011337,0.861791,1.762539,1
2022-07-13,0.268163,0.676773,1.078949,0.383752,-1.705847,1
2023-08-29,0.008367,0.725832,0.174773,-0.094282,-0.887096,1
2023-05-15,1.648575,1.425687,0.987726,-0.080312,0.53522,0
2022-05-23,-0.64049,-1.378302,0.26722,1.029094,0.516111,0
2023-04-11,-1.17109,0.364131,1.347387,1.226344,-0.423451,1
2023-10-08,-0.525307,1.584207,0.135018,-0.159487,-1.21827,1
2023-12-29,-2.139789,-0.380632,1.966632,-0.994122,1.027604,1
2022-04-02,1.516793,1.152292,2.046989,0.204741,-0.812253,1
2022-08-20,0.863088,0.11386,0.737462,0.157008,0.869586,0
2023-07-20,0.133413,0.655442,-0.271494,0.966812,-1.326193,1
2023-01-01,1.674432,-2.169048,-0.018549,-1.115594,0.860577,0
2023-12-09,0.261264,-0.410407,0.396773,0.569311,0.806059,1
2023-04-22,-0.318206,-1.466378,0.487256,0.657598,-0.720705,1
2022-08-28,-1.028504,0.828795,0.375923,1.136537,-0.668573,1
2023-04-16,-0.453552,0.797044,1.091569,-0.378219,-0.240468,1
2023-09-29,1.310938,-0.773578,0.003752,-1.110214,0.856288,0
2023-07-09,-0.405105,0.489095,-0.520866,-0.623661,0.017001,0
2023-04-03,-0.119125,-2.546533,-0.668723,0.519123,0.723461,0
2023-05-18,-1.030516,0.09345,0.696661,0.14272,1.065087,1
2022-03-18,-0.204069,-0.562321,-0.671914,-0.263213,-1.305647,0
2022-10-24,-2.21528,-2.270347,-0.025775,1.457868,-1.736334,1
2023-03-16,-0.146717,-1.48903,-0.451576,-0.148127,-0.62627,0
2023-02-09,0.560528,-0.496292,0.929571,2.199124,0.238986,1
2022-01-20,-0.097287,-0.532271,1.921415,-1.13297,-0.245147,1
2022-05-29,1.916445,0.31707,-0.739391,0.108928,-0.414122,0
2022-12-14,1.606361,0.711005,0.607391,0.746854,-0.003398,1
2023-10-18,-1.60199,1.569796,0.10313,1.033164,-0.543364,1
2023-01-15,-1.651178,-1.910679,0.63499,-0.662267,-0.115951,1
2023-11-25,1.106539,0.560366,-1.13931,-0.177828,-0.211899,0
2022-03-21,-1.39811,-0.647803,0.151208,1.057771,-1.995084,0
2023-09-03,1.383963,-0.01187,-1.918738,0.941765,0.419965,0
2023-07-18,-0.952512,-0.826413,1.118023,-0.701174,0.138168,1
2023-07-02,-0.133132,1.756074,0.074348,1.299281,1.021672,1
2023-05-02,0.548088,1.767932,0.768532,-0.572201,0.133231,0
2022-11-12,-1.49566,0.866273,1.343666,0.646162,-1.482562,1
2023-05-22,1.955487,-0.264427,0.9939,0.448471,-0.695328,1
2023-07-19,0.622295,-0.286426,-0.649233,-0.099077,-0.927251,0
2023-05-09,0.029751,1.354009,-0.054325,0.227286,0.156584,0
2023-02-07,0.812096,-1.258234,2.405191,1.574619,-0.092183,1
2023-01-09,-0.199854,0.999109,0.151737,-0.475805,-0.88166,1
2023-03-27,-1.084961,0.667936,0.525584,0.513939,1.240319,0
2022-12-10,0.551728,-0.32584,0.778984,0.015648,-0.778205,1
2023-08-16,0.922456,0.221655,-1.132499,3.290697,0.745033,0
2023-03-12,1.526303,0.331426,1.359534,-2.28293,0.166098,0
2023-05-10,-0.365932,0.647955,-0.282193,1.180474,-0.634266,1
2022-09-11,1.137957,-0.830181,0.639607,-0.152815,-0.371618,0
2023-09-06,0.655355,-0.051203,0.386751,0.160701,0.57828,0
2022-10-14,0.012514,-0.060149,0.941038,0.470422,-0.634693,0
2022-05-08,-0.491747,0.192879,0.130721,-0.584567,-1.747658,0
2022-02-23,0.548739,-0.131782,0.547238,-0.994392,0.360286,0
2022-07-06,-2.085028,2.030363,1.204039,-1.575894,-0.05302,0
2023-02-02,0.624193,0.455958,0.281472,0.521425,0.025731,1
2023-03-05,0.02248,1.021729,-0.049711,-1.1011,-0.221224,0
2022-07-14,-0.347383,-0.275366,-0.497672,-0.748126,-1.309898,0
2023-11-17,-0.723873,-1.393626,-0.421086,0.932979,1.062806,1
2023-04-16,-0.664338,-1.039045,-1.455383,1.265325,-0.16465,0
2022-08-15,0.779529,-1.544075,-0.332226,1.534746,-0.894328,1
2022-08-29,0.97599,0.748367,0.242428,0.195982,0.565519,0
2022-04-08,-1.032397,0.370641,-2.331297,-1.319364,-0.006214,0
2022-05-04,-0.534811,1.448402,0.356818,0.923461,-0.423979,0
2023-06-08,-0.190223,-0.947408,-2.103013,1.161959,0.785108,0
2023-04-19,2.229795,-1.443204,-0.605412,0.166872,-2.000796,0
2022-08-30,-1.008966,0.837983,-0.994585,-0.448395,-0.623793,0
2022-04-20,-0.211734,0.377966,-0.392997,0.874478,0.486294,0
2022-05-12,0.477035,0.210369,0.18558,-1.170026,-0.842286,0
2023-09-10,0.561033,-0.014935,0.390643,1.050222,2.128451,0
2023-01-27,1.781896,-0.241549,0.200416,-0.018247,-0.404513,1
2022-10-04,1.548726,0.310956,0.272933,-1.765939,-0.55822,0
2023-11-26,-0.575218,-0.275519,0.634222,-0.740598,0.593888,0
2023-06-19,1.146745,-0.441139,-1.693522,0.318366,1.140073,0
2023-03-07,1.366679,1.226838,-3.385513,-0.398823,-0.077697,0
2023-05-13,1.172113,0.509736,-0.974189,1.617808,0.463889,0
2023-06-14,-0.420258,-0.416083,-1.023524,1.837196,-1.319956,1
2022-05-15,-0.38455,0.271754,0.693622,0.814321,-0.751438,1
2022-11-25,1.272239,-0.580239,1.023184,-1.409392,-0.716611,1
2022-06-27,1.027581,-0.17758,-0.424097,-0.801629,-0.136022,1
2022-12-06,-1.622767,0.449259,-1.005635,-0.690805,0.309178,1
2023-10-10,1.794563,1.803666,-1.263194,0.175286,-0.300305,0
2023-02-12,-0.552026,-0.388268,2.090254,-1.11448,0.366292,1
2022-01-11,-2.132046,0.195,-0.292946,1.741331,0.107208,0
2023-10-01,1.418071,0.930779,-1.04826,0.449419,0.313294,0
2023-11-03,-0.661077,-0.905502,0.691906,1.687183,-1.275896,1
2023-01-19,-0.984653,0.47932,-1.102633,-0.023792,1.226981,0
2022-09-06,-0.040342,0.822674,-0.147222,-0.275237,1.086493,0
2022-03-23,-0.36127,-1.414532,0.262353,0.973903,-0.117362,1
2022-05-09,1.709944,0.441076,-1.371584,-0.386273,0.835041,0
2022-02-06,-0.335607,-0.173367,0.344674,0.868525,0.91493,0
2023-08-09,0.303764,-1.407688,0.068898,-0.065389,-0.94957,0
2022-03-05,0.278864,-0.524967,1.067534,-0.283459,0.338342,0
2022-09-02,-0.524415,-1.208742,0.256524,-1.516391,1.088683,0
2022-03-08,0.555582,1.745345,0.292445,-0.769105,-0.031557,0
2022-02-22,1.128019,1.155141,1.652598,0.026107,1.455247,1
2022-07-24,0.108702,-1.312082,-0.296741,0.537982,0.071494,1
2023-12-26,-1.022243,-0.348599,0.810582,-0.19233,-1.528402,1
2022-03-06,1.244947,-0.537982,-0.554194,-0.003584,0.79656,0
2023-12-01,0.474429,-2.095831,-1.0467,-1.324628,0.424568,0
2023-04-26,0.285206,-0.553803,-1.038989,-0.223716,0.908847,0
2023-08-14,1.247167,1.858587,-0.135074,-1.598319,0.113593,0
2022-04-21,-1.268014,-0.010026,0.565511,-0.47655,-1.461081,0
2023-09-26,0.592127,0.977431,-1.260973,0.130625,-0.868684,0
2022-07-20,1.046052,-0.120527,0.975442,-0.925808,-0.209365,1
2023-05-04,-0.785308,-0.425285,-0.061043,0.444884,-0.780856,1
2023-02-26,0.31741,-3.103096,0.862699,-0.313547,-1.956743,1
2022-01-23,0.827988,-1.004887,-0.549171,-1.720509,0.386107,0
2022-05-12,-0.443012,0.434985,-2.495554,1.718483,1.057433,0
2022-01-24,-0.066953,-0.357935,0.154275,0.164728,-1.295777,1
2023-02-16,0.691864,-1.322722,1.063153,0.215958,0.386799,1
2022-11-03,1.38956,-1.473101,-0.535967,-0.021567,-0.521448,0
2022-08-17,0.369706,-0.017056,-1.631205,-0.275493,-0.263588,0
2023-05-16,-0.010864,-0.599994,0.931183,-0.100603,-0.980774,1
2023-12-24,-1.448393,-0.510215,-0.114877,-0.81714,-2.305273,1
2022-10-17,-0.618054,-0.699839,0.51357,1.352499,-0.375066,1
2023-02-23,0.653683,0.407112,-1.027221,0.09891,1.369616,0
2023-03-30,-0.030023,0.066441,-0.920804,-1.804651,-0.855198,0
2022-05-24,1.696587,1.094453,-0.09841,1.069349,0.732234,1
2022-01-25,-0.67114,-0.708035,-0.478575,1.046031,-0.774075,0
2022-07-21,-0.542004,-0.520667,-0.821155,-0.251497,0.531268,0
2023-07-13,-0.789165,1.133191,0.53324,-0.304117,-1.481552,1
2022-01-21,0.385847,1.372443,0.032717,-0.328103,-1.371342,0
2022-08-06,-0.447073,-1.388503,-0.001816,0.049715,0.186888,1
2023-02-16,-1.514894,0.628209,0.115473,-0.370879,-0.210549,0
2023-03-03,-0.036707,0.656483,0.551767,-0.922537,-0.405555,0
2022-09-11,-0.222822,-0.765083,0.818917,-1.262175,2.134595,0
2023-07-06,-0.477902,1.848698,0.456002,-1.18461,1.185139,0
2022-09-17,0.581199,-1.969989,-0.976631,-2.31315,0.806541,0
2022-07-24,-1.376043,-0.970048,-0.993154,-2.155818,-0.18474,0
2023-10-27,-0.303193,0.706637,-0.06359,-1.291051,-0.616119,0
2022-12-21,0.595286,-0.109239,-2.452637,-1.887895,-0.725477,0
2023-04-26,0.844571,-0.712342,-0.730236,-0.3274,-0.31092,0
2022-09-07,0.115131,-1.054624,1.187965,-0.464426,-1.112278,1
2022-01-23,1.300045,-0.429732,-0.959385,1.54021,-0.25341,1
2022-10-12,-1.040601,1.905323,0.258215,-0.014435,-0.001892,0
2022-01-26,-1.581594,1.770568,0.285198,1.470761,-0.822156,0
2022-03-02,0.030917,1.059162,-0.087298,-1.361846,-1.254347,0
2023-11-24,-0.755101,-0.689835,-0.227356,-0.640421,-0.484968,0
2022-11-23,0.431054,-0.743759,-0.011249,-1.950847,-0.488834,0
2023-04-25,0.585606,0.41926,0.044369,-0.197765,-0.066721,0
2022-09-26,0.136774,-1.692242,-1.023793,0.216399,0.795732,0
2023-03-05,-0.502125,-0.628172,0.502395,-0.171988,0.335297,0
2023-09-04,1.56577,-0.575623,-0.65814,2.007065,-2.222931,0
2022-05-30,2.857438,1.646005,0.161011,0.400261,0.812412,0
2022-01-06,-1.133287,0.136219,1.854858,0.761157,-1.065514,1
2023-02-06,-1.225331,-0.088744,1.710848,0.528775,0.119373,1
2023-09-13,0.92667,-1.93108,0.206452,0.971744,-3.122391,1
2023-07-02,0.970059,0.984985,0.10101,0.642779,0.247394,1
2023-08-18,-0.176944,0.226559,-0.140283,1.081908,-0.052971,1
2022-05-02,0.223967,0.098267,1.331475,0.170991,-1.269342,1
2023-07-28,-1.041121,0.232037,0.470515,0.760378,1.467585,1
2023-10-30,1.281435,2.154318,0.250554,-0.656587,0.382919,1
2023-02-19,0.600745,-2.166735,-0.234402,0.666973,0.162722,0
2022-04-16,0.29004,0.882461,-0.238824,-1.328488,0.974088,0
2023-01-17,-0.275309,0.259564,0.461471,0.684936,2.012996,0
2023-05-25,-0.447009,-0.203524,2.805312,0.332134,-0.849546,1
2022-05-04,0.410212,-0.797104,-0.128859,-0.483793,-0.616642,1
2022-07-30,-0.094015,-0.599841,-0.307379,0.70548,-0.124879,0
2022-04-25,-1.453599,-0.283859,0.503223,-0.770151,0.372806,0
2022-08-22,1.104495,-0.345501,0.396236,-0.096951,-2.14346,1
2022-11-18,1.270043,-0.150157,-0.087223,-0.011757,0.521413,0
2022-04-29,-1.219876,-0.670593,0.959838,-0.290422,0.556247,0
2023-09-03,-1.959952,-0.234355,0.493166,-1.296925,1.103187,0
2022-05-18,1.422106,-1.642135,-1.102749,-2.088884,1.07508,0
2023-10-06,0.419997,-0.551925,-1.402926,0.154333,1.591102,0
2023-04-17,0.755822,-1.166309,0.953411,0.380393,-1.267873,1
2022-03-03,-0.707265,0.202903,-0.973217,0.313737,0.580312,0
2023-12-25,0.569369,1.594196,-0.636003,-0.269592,-0.794267,1
2023-03-28,1.71438,-0.84636,-0.895967,-0.130682,-0.31768,0
2023-03-04,2.017809,1.095177,-0.484148,0.783048,-1.736263,0
2022-07-29,-0.537194,1.278155,-0.998764,-0.258786,-0.825991,0
2022-01-14,0.183234,0.886051,-0.441593,-0.65326,0.377763,0
2022-10-03,-1.885762,1.88218,0.469471,-0.0754,-0.258937,0
2022-05-14,0.747272,0.474034,1.15144,-0.70723,-1.055006,1
2023-08-30,0.543932,0.669928,-0.498162,0.319523,0.035011,0
2023-11-05,0.61368,0.140643,0.316567,0.010345,-1.749658,1
2023-04-11,0.323474,-0.820294,-2.43174,0.692616,-0.924353,0
2022-03-31,0.32701,-0.364164,-0.911787,-0.563166,-1.119919,0
2023-05-23,1.457787,-0.745754,-0.279613,-1.654733,0.157836,0
2022-10-13,-0.244109,-0.606072,-0.59071,0.754172,0.342883,0
2022-02-02,1.067222,-0.204947,-0.098531,0.41865,-0.441764,1
2022-03-03,0.131058,-0.719761,0.588759,0.216829,1.884235,0
2023-08-11,1.276974,-1.715166,-0.326664,-1.108845,-0.999471,0
2023-01-29,-1.323425,0.169815,0.516567,0.717735,0.731879,0
2022-06-27,0.070113,-1.409087,0.569158,-0.600771,0.630828,0
2022-08-15,1.052644,0.028582,1.840372,-0.439727,-1.470172,1
2023-09-18,1.228291,0.537105,2.151932,-0.771403,0.232988,1
2023-05-11,-0.3754,0.304301,1.079388,0.226625,0.716387,1
2023-02-16,0.393416,-0.873581,-0.529449,-2.32384,-1.301029,0
2022-04-05,0.25764,1.307721,-0.126869,-1.807734,-0.050007,0
2023-01-06,-0.685532,-0.585362,-1.003314,-1.081459,0.210099,0
2023-10-20,-0.404667,-1.445028,-0.763409,-0.123729,0.119909,0
2023-01-05,0.89091,-0.2706,-0.065884,1.560927,0.625878,0
2022-09-08,0.063978,0.022898,0.400007,-0.932229,-2.164532,1
2023-09-09,-0.509524,1.060188,1.292296,0.009729,0.618612,0
2023-06-15,0.460225,-0.765923,0.039029,0.022256,0.238362,0
2023-03-22,0.174612,1.601217,-1.186245,-2.065274,-1.535728,0
2022-02-26,-1.093471,-0.490388,0.029668,0.525179,1.226167,0
2023-12-10,-1.774652,-0.903734,0.184225,-0.58957,1.621966,0
2022-06-06,-1.075572,-0.485189,-0.022061,-0.047544,-1.073498,0
2022-12-25,-0.337476,1.700209,-0.002748,-0.663334,1.817056,0
2023-01-26,-0.501629,0.927725,2.218687,-0.761624,0.15095,0
2023-12-11,-1.489494,1.484203,-0.679684,-1.828506,-0.749686,0
2023-03-11,0.780541,0.288482,1.092687,0.448155,-0.964552,1
2023-09-06,0.690246,0.874694,0.39419,1.468133,0.20867,1
2023-09-07,-0.701871,0.707204,0.695004,-2.41324,-0.18008,1
2022-08-21,0.564917,1.32772,1.357858,0.622431,0.09041,1
2023-05-11,0.355693,0.266314,1.13395,-0.673687,-0.272584,1
2022-08-22,-0.418268,-0.961278,-0.46854,-0.266052,-0.148422,0
2023-11-15,1.27895,2.009512,-0.531886,-1.127287,0.954498,0
2022-04-04,0.8242,-1.629283,2.002537,-0.32748,0.270625,1
2022-11-30,0.801178,0.647983,-0.298743,-0.53841,0.644381,0
2023-03-28,-1.326349,0.126576,2.673076,-0.794776,-0.305385,1
2023-10-14,1.054281,0.321602,0.678825,-0.888275,-1.047409,0
2023-06-06,0.43492,2.196693,0.055348,-0.830306,-1.106112,0
2023-12-19,1.31644,-1.684375,-0.005787,-0.130506,-0.723978,0
2022-10-27,-2.418614,1.42438,-0.639356,0.467639,-0.512086,0
2022-10-28,1.010064,-0.670131,0.195685,-1.031632,-0.068276,0
2023-08-29,1.112015,0.252957,0.630708,-0.144626,0.539667,0
2022-10-17,-0.994773,-1.037463,-0.275305,-0.867224,0.033523,0
2022-05-17,-1.626084,0.041231,-1.755248,-0.29789,0.346539,0
2023-09-12,0.984641,-0.620932,-1.259566,-1.658024,1.49955,0
2023-11-09,0.574668,-0.034422,-0.270147,-0.507968,-0.677467,0
2023-04-08,0.641433,0.259132,-0.065331,1.053208,-1.522062,1
2022-09-19,0.203207,1.13491,2.145543,-0.029904,-0.25489,1
2023-06-22,-1.380243,0.016444,-0.201009,0.201416,1.112696,0
2022-10-09,-1.092554,-1.147941,0.801466,-0.463063,-0.746179,1
2023-09-11,-0.350137,-1.17572,-0.25735,-0.218309,0.946423,0
2022-10-29,-0.76652,-0.182973,0.206016,-0.429231,0.027585,0
2022-03-17,0.986136,0.017346,0.47087,-1.061853,0.023726,0
2022-02-16,-0.189924,-1.008497,0.531216,0.022759,-0.309941,1
2023-03-25,-0.204359,1.21241,-0.928606,-2.450656,-1.064879,0
2022-10-29,-1.052783,0.316476,1.348235,-0.44957,0.368981,0
2023-01-25,0.314967,-2.447484,-0.677541,-0.944622,1.013545,0
2022-03-20,0.061916,-1.229795,0.711266,-1.435768,-0.17069,0
2022-03-04,-1.442299,0.139035,0.609572,1.017487,0.138228,0
2022-03-07,1.588276,8.9e-05,-0.220725,-1.604014,0.010423,1
2022-01-14,-0.179519,2.695752,1.0234,-0.022225,0.53985,0
2022-01-08,-1.72732,0.60454,0.430776,0.025347,0.179311,0
2022-11-21,2.469196,1.810329,-0.693534,-1.178838,0.490509,0
2022-05-22,-1.227916,1.882649,-0.170321,-0.939725,-0.652315,0
2023-03-03,0.779621,0.663801,-2.253056,1.442878,0.654087,0
2022-11-12,-1.191881,0.702668,-1.555878,-1.387923,-0.657591,0
2023-09-15,-0.869176,-1.614192,0.551805,-0.823076,1.549855,0
2022-05-29,0.92264,-0.563502,-0.009768,1.914467,1.143849,1
2023-06-19,2.494023,-0.285104,0.049143,-0.218063,-0.074886,0
2023-06-18,-0.169817,-0.729868,0.371638,1.307091,1.293023,1
2023-07-22,0.346688,-0.116709,0.299019,0.074335,-1.280896,1
2022-12-06,-0.944934,1.395092,-1.028596,-0.809633,0.696435,0
2023-06-18,0.17677,1.39286,0.693331,0.110525,-0.162753,1
2022-07-22,2.634741,0.721903,-1.61171,-0.466246,0.240508,0
2022-10-30,-1.841036,-0.339596,0.447455,0.546233,0.104574,1
2022-06-19,0.011716,0.648429,-1.410983,-1.515247,-0.634429,0
2022-02-25,0.740014,0.361101,0.502028,0.699881,-0.033161,1
2022-07-10,0.930378,-0.695821,0.106652,0.863283,-0.503889,1
2022-06-25,1.575678,-0.703906,0.856099,-1.442393,-0.681401,1
2022-03-21,-0.656055,-0.53934,-2.006477,-0.664026,2.264563,0
2023-03-27,-1.201519,-0.8837,-0.91205,0.191345,0.908976,0
2023-05-29,0.273884,0.172177,0.772027,0.851755,0.062873,1
2023-11-07,-0.842411,-0.258047,-0.967605,-0.431956,0.600084,0
2022-08-17,-1.124929,-0.374925,-1.127638,1.622945,-0.574314,1
2023-07-22,0.596931,0.285596,-0.868731,0.277992,1.201682,0
2023-01-03,0.005531,0.858434,1.962924,-0.448051,-0.269352,1
2022-10-05,-2.625147,-0.270242,0.110756,0.638921,0.095321,0
2022-03-06,-1.093324,-0.267071,0.833296,1.565345,0.615055,1
2022-07-13,-0.020706,0.572138,-0.1333,-0.74275,0.441232,0
2023-03-08,1.707362,-1.377507,-0.163421,0.379254,-0.324076,1
2023-03-28,0.065975,-0.351758,0.975768,-0.61922,0.585003,0
2023-08-13,-0.065647,-1.684112,0.162779,-0.090787,0.037873,0
2023-05-07,-0.778174,1.466218,-0.694506,2.307464,1.948466,1
2023-07-10,0.308513,0.104611,-0.236208,0.285394,0.427402,0
2023-02-19,-0.531457,0.378372,1.486533,0.396935,-1.677695,1
2023-05-26,-1.579719,0.287361,-0.800258,-0.915188,-0.070285,0
2023-12-08,0.322955,1.118615,-0.295189,-0.197443,1.602135,0
2022-06-10,0.0908,1.798998,0.118495,-0.169693,1.115231,0
2023-03-22,2.445979,-0.116446,-0.533127,-1.054191,-1.538029,0
2023-04-13,-0.142482,-0.291308,0.513972,1.960033,1.784215,1
2022-04-03,0.795778,0.225757,-0.742217,0.438178,0.808983,0
2023-09-03,1.923331,-1.122086,-0.487192,-0.085322,-0.61885,0
2022-03-13,-1.041588,1.038348,0.790729,-0.151162,-1.207389,0
2023-03-02,0.208642,0.217376,-0.382492,-1.140981,0.416533,0
2022-12-26,1.12256,1.556981,0.652721,-0.79715,-0.954591,0
2022-03-10,0.886394,2.274185,2.211909,-1.629603,-0.027982,0
2022-12-11,-0.356611,0.194438,0.701753,0.372344,-1.757004,0
2022-06-24,0.668555,0.39826,-0.733801,-0.45865,-1.438813,0
2023-12-11,-1.263253,0.872435,-1.352448,0.169685,0.741056,0
2023-01-02,1.093535,-0.105675,0.612212,-0.096439,-1.83733,1
2022-11-17,1.280944,-0.595228,0.214843,0.27434,0.982251,1
2023-01-11,0.002149,0.73575,1.081509,0.131822,0.611631,1
2022-08-23,0.085371,1.471769,-1.002237,-0.374484,0.226687,0
2022-10-11,0.323719,-0.302658,-0.553269,0.268009,3.098282,0
2023-11-20,0.992839,1.765653,0.002686,0.262323,-0.050879,1
2023-04-28,-0.707523,-0.775258,-0.949917,0.086612,-0.253156,0
2023-03-08,0.451922,0.825524,-0.400391,0.803632,0.38155,0
2022-07-23,-0.449483,-0.542524,0.623002,-1.184527,-0.833882,1
2022-03-10,0.289359,-1.414832,1.541143,-0.086582,0.401856,1
2023-10-12,-0.499545,-0.71586,0.422138,0.846442,-0.774853,0
2022-05-16,1.043743,0.117229,0.750044,-0.14471,-3.792258,1
2023-10-24,-0.737678,-0.297075,0.33764,-1.313221,-0.833449,1
2022-10-27,1.468764,-0.333751,0.17182,0.57668,0.450722,1
2023-09-13,-0.616637,1.644367,0.509656,1.446075,-0.315067,1
2022-08-26,0.342003,-1.050382,0.2963,-0.382251,-1.389148,1
2022-07-16,-1.279497,0.024393,0.075658,0.093727,0.095294,0
2023-11-25,1.622514,-1.078498,-0.574647,1.4076,-0.41153,0
2023-05-23,1.72309,0.610795,0.199166,0.120387,0.222607,0
2022-04-07,1.190414,2.375118,1.257232,-0.955479,-0.477505,0
2023-10-10,-1.015567,0.906078,0.764093,-0.720067,-1.227697,1
2023-12-22,2.057802,-1.40648,-2.367762,-0.815617,1.125668,0
2023-01-12,1.616282,1.324984,0.076997,-0.017485,-0.827573,1
2023-03-01,-0.538712,0.464166,-0.65532,0.67139,-0.837887,1
2023-08-03,0.317518,2.085827,-0.508777,-0.153798,-0.185529,0
2023-03-11,-1.448358,0.609979,1.104226,-0.494874,-0.552251,1
2023-11-07,-0.195774,-0.082006,-1.791183,1.684472,-1.841394,0
2022-09-11,0.610742,-0.84877,0.504378,0.626693,0.019045,1
2022-09-13,1.648112,1.683556,1.169045,1.473591,0.892815,1
2022-12-13,-1.748518,-1.802712,1.28126,0.033461,-0.256304,1
2022-06-30,0.211714,-0.145537,-1.144686,-1.111182,-1.634879,0
2023-11-23,0.729017,-0.443718,0.302036,1.560534,-1.322553,1
2023-04-28,0.582746,-0.161668,0.831501,-0.413997,-0.588323,1
2023-06-25,0.923654,-1.599238,-0.403635,-0.304544,-0.13607,0
2023-07-08,0.715727,1.093234,2.262809,1.069083,-1.051217,1
2023-01-25,-0.080398,-0.897804,0.071815,0.334526,1.772211,0
2023-12-21,0.514533,2.49044,1.075453,-0.671344,-0.965163,1
2023-06-03,0.990266,1.549653,-0.112073,-0.177541,-0.375501,0
2022-05-17,-1.064473,0.873938,0.103614,1.589135,-0.387485,0
2023-09-13,-1.985799,-1.071494,0.160269,0.429875,0.457655,1
2023-01-20,0.872499,-1.171612,-0.134231,0.932279,0.987415,0
2023-01-07,1.075706,-0.071741,1.421546,0.60479,-0.568242,1
2022-07-31,-0.408899,1.57428,0.575071,-0.517113,-0.591825,0
2022-02-11,-1.448127,1.056932,-1.084365,-1.052674,0.820968,0
2022-04-16,-0.306566,-1.995232,0.06607,1.018202,-1.278172,1
2023-03-11,1.907636,-1.100528,1.752767,-1.920321,-0.997263,1
2023-04-01,-0.484644,1.108737,-0.814533,1.232583,1.361084,0
2023-04-08,-0.234929,0.58178,0.366553,0.04808,-0.042163,0
2023-07-29,-0.007047,-0.400752,-0.088719,-0.605682,0.963732,0
2023-12-17,0.602627,1.246691,0.018441,1.186913,0.641133,1
2022-08-24,-0.914576,-1.838134,1.264132,-1.499724,1.293422,1
2023-12-12,-1.881372,-0.503458,-0.200915,0.463345,-0.872637,1
2022-10-18,0.744334,-0.121116,-1.625423,-0.046537,-0.183305,0
2022-11-16,-0.692015,0.28441,-1.027425,-1.251632,3.867607,0
2023-07-27,0.172507,-0.400517,1.392104,-0.340894,0.345667,0
2022-09-16,-0.81417,1.018099,-0.500234,0.017799,0.015624,0
2023-02-19,-0.379736,-1.231028,0.042431,-0.440588,-0.140787,0
2022-07-26,1.924496,-0.270581,-0.194035,0.241325,-1.064359,1
2023-07-13,0.03361,0.278641,-0.342501,-0.370783,0.431195,0
2022-12-31,-0.343256,-0.006193,-0.424608,0.884542,-0.763915,0
2022-04-08,2.710746,-0.208599,-0.377826,-0.913302,-0.807768,1
2022-08-26,0.33052,-0.546461,0.761009,-0.445134,0.599992,1
2023-04-11,1.485521,0.375681,-0.349398,-0.549275,-0.542994,0
2023-08-03,1.644036,-0.173467,0.567917,1.663707,1.00959,0
2022-02-17,1.847825,-2.320969,-1.79008,-0.580012,-1.284211,1
2022-07-31,1.021222,0.762197,-0.360232,-1.022526,0.959738,0
2022-06-14,1.084586,1.887798,1.099121,0.169859,-0.543549,1
