transaction_id,customer_id,amount,date,quarter
5583,177203,1201.97,2024-10-20,Q4
5584,6617,204.78,2024-06-28,Q2
5585,106321,1272.67,2024-11-24,Q4
5586,128393,313.97,2024-11-08,Q4
5587,5778,568.69,2024-03-26,Q1
5588,166210,1073.79,2024-11-29,Q4
5589,431,1323.67,2024-09-07,Q3
5590,666,484.83,2024-09-25,Q3
5591,4664,1548.85,2024-02-05,Q1
5592,3298,230.32,2024-03-23,Q1
5593,4185,583.07,2024-06-17,Q2
5594,370,604.36,2024-07-01,Q3
5595,6196,770.22,2024-06-26,Q2
5596,163596,1353.39,2024-12-10,Q4
5597,272,268.15,2024-06-11,Q2
5598,4198,1385.28,2024-04-18,Q2
5599,158087,2575.62,2024-12-03,Q4
5600,5097,544.1,2024-07-18,Q3
5601,1845,643.13,2024-12-27,Q4
5602,5962,1043.01,2024-01-05,Q1
5603,139876,3730.03,2024-03-07,Q1
5604,1553,387.04,2024-09-15,Q3
5605,118917,428.77,2024-12-22,Q4
5606,2919,586.26,2024-10-28,Q4
5607,23,517.74,2024-04-28,Q2
5608,2750,1410.74,2024-03-24,Q1
5609,773,974.27,2024-03-21,Q1
5610,1821,634.12,2024-10-07,Q4
5611,5949,425.38,2024-06-06,Q2
5612,7020,624.27,2024-02-16,Q1
5613,6408,380.11,2024-10-05,Q4
5614,5719,1390.54,2024-03-14,Q1
5615,4256,642.23,2024-07-17,Q3
5616,116041,1631.22,2024-01-24,Q1
5617,7122,709.9,2024-04-13,Q2
5618,3813,3231.86,2024-03-14,Q1
5619,100307,591.58,2024-04-09,Q2
5620,3284,544.9,2024-05-09,Q2
5621,4919,459.13,2024-08-01,Q3
5622,7062,603.34,2024-01-14,Q1
5623,5672,612.02,2024-12-22,Q4
5624,6567,899.34,2024-05-16,Q2
5625,2843,239.88,2024-02-17,Q1
5626,6507,1333.74,2024-04-25,Q2
5627,1118,594.8,2024-04-06,Q2
5628,5244,478.34,2024-09-08,Q3
5629,2610,671.0,2024-09-09,Q3
5630,146557,676.52,2024-12-05,Q4
5631,128464,3092.68,2024-06-29,Q2
5632,176274,806.81,2024-10-21,Q4
5633,4546,3393.82,2024-01-10,Q1
5634,4524,1331.51,2024-01-04,Q1
5635,7475,197.97,2024-01-04,Q1
5636,6006,1089.31,2024-06-21,Q2
5637,5543,223.42,2024-01-31,Q1
5638,6660,379.21,2024-03-30,Q1
5639,3895,458.37,2024-02-19,Q1
5640,2349,530.61,2024-10-31,Q4
5641,4793,279.12,2024-02-02,Q1
5642,587,133.66,2024-08-30,Q3
5643,7059,972.97,2024-04-04,Q2
5644,1437,233.2,2024-06-16,Q2
5645,2838,1211.14,2024-08-18,Q3
5646,6360,456.81,2024-07-18,Q3
5647,1340,374.6,2024-10-08,Q4
5648,6712,1342.35,2024-10-02,Q4
5649,504,764.05,2024-03-16,Q1
5650,137816,1210.55,2024-07-10,Q3
5651,2393,398.06,2024-02-28,Q1
5652,637,1533.73,2024-01-03,Q1
5653,179182,630.02,2024-10-30,Q4
5654,161887,1898.56,2024-11-29,Q4
5655,6401,1000.91,2024-02-21,Q1
5656,131500,735.39,2024-01-06,Q1
5657,173166,969.24,2024-11-01,Q4
5658,2223,878.79,2024-03-03,Q1
5659,2497,699.9,2024-05-08,Q2
5660,6908,281.0,2024-05-31,Q2
5661,5470,351.4,2024-09-10,Q3
5662,147056,805.32,2024-10-15,Q4
5663,4988,360.1,2024-06-22,Q2
5664,3958,752.64,2024-11-01,Q4
5665,1159,2538.06,2024-09-30,Q3
5666,4033,978.71,2024-06-08,Q2
5667,168426,539.87,2024-10-17,Q4
5668,4261,699.57,2024-08-24,Q3
5669,4267,442.19,2024-04-16,Q2
5670,2418,767.7,2024-09-13,Q3
5671,189185,1568.88,2024-01-02,Q1
5672,3027,385.92,2024-08-31,Q3
5673,5877,823.52,2024-09-05,Q3
5674,149309,1126.05,2024-03-31,Q1
5675,6418,526.95,2024-01-26,Q1
5676,2880,1401.73,2024-04-09,Q2
5677,6968,452.52,2024-07-26,Q3
5678,439,566.48,2024-04-03,Q2
5679,905,563.78,2024-05-17,Q2
5680,4217,595.95,2024-08-04,Q3
5681,4791,347.39,2024-04-20,Q2
5682,6987,628.1,2024-07-11,Q3
5683,1096,2115.63,2024-10-23,Q4
5684,2463,654.93,2024-10-22,Q4
5685,2336,845.96,2024-06-24,Q2
5686,197512,1857.73,2024-04-18,Q2
5687,4282,975.28,2024-05-23,Q2
5688,6008,1239.39,2024-03-09,Q1
5689,114302,548.1,2024-08-24,Q3
5690,167539,804.39,2024-03-01,Q1
5691,193266,627.54,2024-06-12,Q2
5692,1990,705.19,2024-10-23,Q4
5693,100993,1530.66,2024-11-08,Q4
5694,6895,460.93,2024-07-29,Q3
5695,180816,1075.09,2024-12-14,Q4
5696,6986,427.34,2024-09-06,Q3
5697,4532,838.13,2024-09-30,Q3
5698,4162,228.89,2024-02-07,Q1
5699,5135,1411.26,2024-01-19,Q1
5700,113371,479.45,2024-12-31,Q4
5701,4130,394.57,2024-07-06,Q3
5702,100,132.65,2024-11-08,Q4
5703,1016,724.97,2024-03-16,Q1
5704,120918,549.24,2024-03-01,Q1
5705,6560,560.39,2024-07-09,Q3
5706,3862,693.74,2024-06-06,Q2
5707,3604,487.82,2024-08-23,Q3
5708,3465,167.15,2024-01-31,Q1
5709,783,866.64,2024-12-13,Q4
5710,2057,913.5,2024-04-22,Q2
5711,134778,593.89,2024-11-30,Q4
5712,2315,1219.07,2024-04-24,Q2
5713,2950,749.32,2024-01-23,Q1
5714,1206,921.74,2024-02-29,Q1
5715,325,340.91,2024-03-21,Q1
5716,134251,252.03,2024-12-14,Q4
5717,5776,537.37,2024-12-04,Q4
5718,5509,345.42,2024-08-17,Q3
5719,154205,963.5,2024-10-16,Q4
5720,6086,1325.4,2024-09-20,Q3
5721,3681,1335.56,2024-03-19,Q1
5722,1651,310.22,2024-09-20,Q3
5723,3619,450.86,2024-10-15,Q4
5724,6432,692.7,2024-02-17,Q1
5725,7471,465.4,2024-04-11,Q2
5726,3717,1945.27,2024-01-17,Q1
5727,820,360.77,2024-02-02,Q1
5728,3864,280.03,2024-09-20,Q3
5729,177823,419.79,2024-12-03,Q4
5730,4586,1120.62,2024-06-07,Q2
5731,3844,258.52,2024-12-20,Q4
5732,173940,177.8,2024-10-27,Q4
5733,5767,753.37,2024-10-29,Q4
5734,6441,806.25,2024-06-06,Q2
5735,6836,1442.32,2024-12-08,Q4
5736,1578,647.48,2024-09-14,Q3
5737,1005,1033.89,2024-06-14,Q2
5738,2651,1757.05,2024-12-10,Q4
5739,5469,739.55,2024-11-24,Q4
5740,4680,319.93,2024-09-08,Q3
5741,2135,275.5,2024-09-29,Q3
5742,2120,381.74,2024-07-28,Q3
5743,2505,625.18,2024-08-02,Q3
5744,174657,488.96,2024-06-14,Q2
5745,7255,405.6,2024-07-14,Q3
5746,5360,1785.81,2024-04-22,Q2
5747,132477,960.47,2024-12-06,Q4
5748,196438,1964.1,2024-09-28,Q3
5749,421,186.56,2024-08-24,Q3
5750,195385,816.61,2024-04-04,Q2
5751,7176,618.55,2024-08-26,Q3
5752,1011,981.02,2024-05-27,Q2
5753,6486,4169.22,2024-06-16,Q2
5754,3154,572.65,2024-08-17,Q3
5755,3590,809.04,2024-08-11,Q3
5756,3206,1039.14,2024-04-15,Q2
5757,524,529.49,2024-07-28,Q3
5758,5092,510.24,2024-04-19,Q2
5759,3711,626.39,2024-01-10,Q1
5760,5945,307.55,2024-09-28,Q3
5761,3745,551.14,2024-09-03,Q3
5762,434,1006.65,2024-04-29,Q2
5763,2165,341.73,2024-10-03,Q4
5764,438,2701.78,2024-12-27,Q4
5765,513,1354.42,2024-05-23,Q2
5766,7115,296.19,2024-12-18,Q4
5767,6102,226.19,2024-09-08,Q3
5768,182510,352.0,2024-12-13,Q4
5769,153455,428.63,2024-10-05,Q4
5770,1148,965.79,2024-06-10,Q2
5771,199910,3212.22,2024-07-29,Q3
5772,1719,1321.96,2024-12-16,Q4
5773,1223,532.8,2024-11-02,Q4
5774,3073,1259.97,2024-09-27,Q3
5775,3748,633.1,2024-08-28,Q3
5776,4461,1277.52,2024-05-16,Q2
5777,5077,240.46,2024-07-19,Q3
5778,4485,1220.67,2024-09-05,Q3
5779,194600,998.59,2024-10-16,Q4
5780,6616,1130.71,2024-09-04,Q3
5781,43,295.94,2024-07-02,Q3
5782,500,1169.49,2024-02-14,Q1
5783,2122,638.52,2024-10-23,Q4
5784,7111,462.78,2024-12-29,Q4
5785,182261,569.47,2024-04-09,Q2
5786,5879,232.06,2024-03-18,Q1
5787,4902,1352.46,2024-09-13,Q3
5788,5758,366.73,2024-08-12,Q3
5789,5815,475.48,2024-06-14,Q2
5790,4129,4905.34,2024-09-06,Q3
5791,5738,428.7,2024-01-24,Q1
5792,4861,466.05,2024-05-07,Q2
5793,155019,374.06,2024-06-22,Q2
5794,3626,171.43,2024-08-17,Q3
5795,120,1358.32,2024-04-22,Q2
5796,5010,2347.14,2024-04-02,Q2
5797,2621,600.06,2024-12-01,Q4
5798,2212,266.48,2024-07-11,Q3
5799,6370,1523.25,2024-07-06,Q3
5800,101468,512.67,2024-12-08,Q4
5801,143346,266.13,2024-10-19,Q4
5802,1553,712.71,2024-03-28,Q1
5803,5833,1027.82,2024-07-13,Q3
5804,3168,541.38,2024-10-04,Q4
5805,216,200.88,2024-06-30,Q2
5806,1763,950.34,2024-04-12,Q2
5807,5838,703.82,2024-01-25,Q1
5808,6604,1084.45,2024-08-26,Q3
5809,162861,568.98,2024-12-08,Q4
5810,1448,946.33,2024-03-25,Q1
5811,630,410.2,2024-04-19,Q2
5812,6613,854.88,2024-02-19,Q1
5813,4827,874.36,2024-04-05,Q2
5814,2411,951.31,2024-06-20,Q2
5815,1918,1112.29,2024-03-19,Q1
5816,3276,262.68,2024-02-28,Q1
5817,2711,911.54,2024-03-18,Q1
5818,6182,860.28,2024-04-15,Q2
5819,2035,584.07,2024-05-04,Q2
5820,1401,898.1,2024-08-09,Q3
5821,4168,1853.28,2024-01-16,Q1
5822,3165,632.84,2024-09-25,Q3
5823,3221,272.5,2024-07-22,Q3
5824,124929,330.13,2024-04-10,Q2
5825,2168,2100.59,2024-04-03,Q2
5826,2105,171.26,2024-09-09,Q3
5827,175025,299.32,2024-04-26,Q2
5828,192581,807.11,2024-02-23,Q1
5829,2851,674.44,2024-07-17,Q3
5830,7318,473.95,2024-12-09,Q4
5831,2110,1234.56,2024-04-14,Q2
5832,182652,447.26,2024-03-16,Q1
5833,725,470.29,2024-11-16,Q4
5834,306,1520.26,2024-09-21,Q3
5835,5947,677.2,2024-07-25,Q3
5836,116557,824.72,2024-11-23,Q4
5837,100638,910.85,2024-11-01,Q4
5838,1050,826.72,2024-12-07,Q4
5839,5188,323.42,2024-06-30,Q2
5840,123770,1438.51,2024-09-16,Q3
5841,6937,1339.16,2024-01-08,Q1
5842,3742,687.98,2024-05-03,Q2
5843,128062,449.22,2024-12-15,Q4
5844,3976,1658.98,2024-09-10,Q3
5845,2201,197.97,2024-06-14,Q2
5846,4011,887.16,2024-05-03,Q2
5847,544,1498.82,2024-01-12,Q1
5848,189408,1715.55,2024-01-02,Q1
5849,150717,1447.0,2024-02-14,Q1
5850,4621,399.99,2024-08-01,Q3
5851,3846,801.81,2024-03-05,Q1
5852,1150,521.47,2024-02-13,Q1
5853,985,568.61,2024-05-28,Q2
5854,3679,1138.86,2024-03-01,Q1
5855,401,1078.19,2024-06-29,Q2
5856,7227,396.84,2024-04-14,Q2
5857,187694,345.96,2024-11-19,Q4
5858,1478,450.23,2024-03-30,Q1
5859,4781,362.06,2024-09-22,Q3
5860,6877,865.46,2024-06-26,Q2
5861,4076,878.05,2024-05-30,Q2
5862,447,2037.3,2024-04-24,Q2
5863,188282,422.76,2024-06-22,Q2
5864,153463,553.87,2024-10-23,Q4
5865,1739,2104.51,2024-09-21,Q3
5866,34,128.5,2024-01-16,Q1
5867,5796,628.93,2024-03-08,Q1
5868,2090,358.36,2024-06-10,Q2
5869,4288,931.15,2024-07-27,Q3
5870,7480,759.5,2024-04-26,Q2
5871,169648,625.81,2024-10-13,Q4
5872,1210,736.48,2024-03-31,Q1
5873,5254,884.65,2024-02-11,Q1
5874,101750,220.74,2024-12-05,Q4
5875,166,2494.01,2024-01-07,Q1
5876,3786,788.84,2024-02-29,Q1
5877,128863,2278.72,2024-02-17,Q1
5878,4645,496.15,2024-10-17,Q4
5879,669,709.78,2024-08-27,Q3
5880,409,659.81,2024-12-11,Q4
5881,178055,390.27,2024-01-22,Q1
5882,5270,1608.82,2024-08-18,Q3
5883,6704,1499.57,2024-07-08,Q3
5884,157735,601.48,2024-01-04,Q1
5885,2846,1164.41,2024-10-16,Q4
5886,5226,133.79,2024-03-14,Q1
5887,1864,186.7,2024-01-21,Q1
5888,3254,1333.0,2024-03-24,Q1
5889,108361,258.72,2024-06-27,Q2
5890,2193,729.15,2024-04-15,Q2
5891,5297,1291.55,2024-01-25,Q1
5892,5791,242.56,2024-05-19,Q2
5893,112871,1162.86,2024-12-08,Q4
5894,1515,360.87,2024-03-07,Q1
5895,294,809.94,2024-10-17,Q4
5896,5301,548.03,2024-12-25,Q4
5897,2181,1214.94,2024-09-06,Q3
5898,1498,883.17,2024-10-23,Q4
5899,180144,807.51,2024-10-17,Q4
5900,5426,1538.67,2024-03-07,Q1
5901,166645,1717.81,2024-10-27,Q4
5902,150069,2818.35,2024-12-09,Q4
5903,2989,220.94,2024-06-25,Q2
5904,4581,383.08,2024-01-30,Q1
5905,2016,605.49,2024-01-13,Q1
5906,2410,1785.04,2024-03-14,Q1
5907,5209,1284.18,2024-09-12,Q3
5908,184529,644.99,2024-07-01,Q3
5909,6377,2225.22,2024-03-14,Q1
5910,143990,246.7,2024-10-08,Q4
5911,2464,1268.59,2024-03-06,Q1
5912,6924,307.71,2024-05-01,Q2
5913,180133,949.73,2024-10-14,Q4
5914,188351,447.34,2024-12-30,Q4
5915,46,202.89,2024-10-18,Q4
5916,3618,797.8,2024-09-06,Q3
5917,2384,590.06,2024-05-01,Q2
5918,2298,253.45,2024-01-11,Q1
5919,2378,438.79,2024-06-27,Q2
5920,162455,946.48,2024-02-22,Q1
5921,4716,317.28,2024-01-03,Q1
5922,5226,4478.42,2024-09-28,Q3
5923,4968,1247.68,2024-10-15,Q4
5924,5594,312.13,2024-06-01,Q2
5925,164739,400.98,2024-10-19,Q4
5926,5413,403.68,2024-07-05,Q3
5927,6883,339.67,2024-03-02,Q1
5928,148126,1216.94,2024-03-21,Q1
5929,4579,455.38,2024-09-20,Q3
5930,6896,335.67,2024-06-24,Q2
5931,140332,4071.11,2024-11-25,Q4
5932,6597,1193.62,2024-06-16,Q2
5933,1353,1771.79,2024-04-25,Q2
5934,2078,690.26,2024-12-30,Q4
5935,3882,285.71,2024-04-02,Q2
5936,431,541.77,2024-04-26,Q2
5937,110633,1355.32,2024-11-09,Q4
5938,2684,259.54,2024-01-01,Q1
5939,162746,288.93,2024-06-09,Q2
5940,6030,937.9,2024-07-07,Q3
5941,5390,376.32,2024-12-22,Q4
5942,2263,495.4,2024-01-30,Q1
5943,6061,551.94,2024-07-22,Q3
5944,3042,226.71,2024-10-13,Q4
5945,127119,985.18,2024-10-31,Q4
5946,177455,1070.69,2024-11-11,Q4
5947,186647,847.14,2024-01-30,Q1
5948,815,445.94,2024-01-27,Q1
5949,169989,178.13,2024-03-16,Q1
5950,118460,294.9,2024-08-03,Q3
5951,195384,715.26,2024-11-19,Q4
5952,2492,616.22,2024-05-19,Q2
5953,4436,298.86,2024-06-12,Q2
5954,6438,133.99,2024-04-13,Q2
5955,2418,470.4,2024-04-01,Q2
5956,7301,763.62,2024-08-19,Q3
5957,1995,625.27,2024-01-06,Q1
5958,149702,320.34,2024-10-22,Q4
5959,436,411.71,2024-02-15,Q1
5960,105907,170.04,2024-11-14,Q4
5961,1226,829.1,2024-04-01,Q2
5962,3188,882.95,2024-04-07,Q2
5963,1052,521.93,2024-03-19,Q1
5964,1240,243.78,2024-02-06,Q1
5965,188199,1036.71,2024-01-22,Q1
5966,1580,332.73,2024-02-28,Q1
5967,5937,2331.91,2024-05-04,Q2
5968,5597,887.13,2024-04-18,Q2
5969,174,4097.0,2024-09-04,Q3
5970,6839,959.21,2024-09-08,Q3
5971,170454,272.39,2024-10-28,Q4
5972,6627,1042.64,2024-04-24,Q2
5973,2286,498.67,2024-07-01,Q3
5974,2823,116.16,2024-09-11,Q3
5975,1590,152.98,2024-02-13,Q1
5976,2987,1772.97,2024-11-01,Q4
5977,157377,1077.16,2024-12-01,Q4
5978,5003,1398.04,2024-11-12,Q4
5979,1808,568.49,2024-03-02,Q1
5980,6516,164.69,2024-07-10,Q3
5981,7080,562.28,2024-08-20,Q3
5982,5806,574.44,2024-06-18,Q2
5983,5410,317.75,2024-05-28,Q2
5984,122938,1860.17,2024-10-28,Q4
5985,1178,184.39,2024-06-26,Q2
5986,2398,490.2,2024-11-18,Q4
5987,165268,804.14,2024-10-13,Q4
5988,184013,540.29,2024-12-27,Q4
5989,164696,1509.52,2024-08-12,Q3
5990,900,407.07,2024-11-03,Q4
5991,2134,547.41,2024-04-20,Q2
5992,111280,954.81,2024-11-10,Q4
5993,6055,1228.99,2024-09-22,Q3
5994,3269,2198.38,2024-07-22,Q3
5995,2474,657.8,2024-03-28,Q1
5996,115443,534.76,2024-05-08,Q2
5997,115121,1143.41,2024-10-29,Q4
5998,7448,1808.27,2024-11-01,Q4
5999,488,711.65,2024-02-13,Q1
6000,6163,1084.5,2024-04-21,Q2
6001,6578,829.74,2024-04-08,Q2
6002,3552,1166.95,2024-02-16,Q1
6003,50,304.9,2024-10-22,Q4
6004,1221,479.59,2024-04-05,Q2
6005,198567,4029.25,2024-04-26,Q2
6006,164462,1250.41,2024-01-17,Q1
6007,7094,1449.61,2024-11-29,Q4
6008,3591,1639.0,2024-09-16,Q3
6009,5515,440.49,2024-10-30,Q4
6010,162128,1440.55,2024-10-31,Q4
6011,179046,274.31,2024-07-15,Q3
6012,6396,3423.6,2024-12-25,Q4
6013,178839,302.92,2024-02-25,Q1
6014,2211,1011.69,2024-01-28,Q1
6015,2912,247.74,2024-10-31,Q4
6016,1662,554.86,2024-08-02,Q3
6017,163952,1268.41,2024-11-23,Q4
6018,171113,692.68,2024-12-16,Q4
6019,636,2013.23,2024-06-22,Q2
6020,5123,252.07,2024-12-30,Q4
6021,188584,265.96,2024-11-04,Q4
6022,6780,205.81,2024-08-29,Q3
6023,2622,1266.9,2024-06-27,Q2
6024,3972,1582.06,2024-03-26,Q1
6025,6594,1360.83,2024-06-29,Q2
6026,279,2138.71,2024-09-29,Q3
6027,107802,609.87,2024-04-12,Q2
6028,3448,1267.26,2024-11-26,Q4
6029,954,479.95,2024-11-13,Q4
6030,6246,284.51,2024-01-31,Q1
6031,937,449.83,2024-02-10,Q1
6032,162875,249.04,2024-10-25,Q4
6033,119766,242.02,2024-02-20,Q1
6034,878,1359.66,2024-09-14,Q3
6035,1600,990.21,2024-09-09,Q3
6036,667,779.69,2024-07-27,Q3
6037,4911,642.77,2024-06-24,Q2
6038,148631,717.35,2024-11-29,Q4
6039,4742,1388.66,2024-12-20,Q4
6040,4348,832.3,2024-06-15,Q2
6041,579,247.22,2024-06-17,Q2
6042,768,1206.6,2024-04-05,Q2
6043,187375,136.27,2024-12-31,Q4
6044,4907,1080.38,2024-11-19,Q4
6045,5277,1010.86,2024-07-03,Q3
6046,167751,231.96,2024-10-30,Q4
6047,1683,775.1,2024-07-16,Q3
6048,194912,339.12,2024-10-21,Q4
6049,121475,1272.07,2024-10-07,Q4
6050,2863,2575.0,2024-10-21,Q4
6051,5972,591.67,2024-11-08,Q4
6052,4308,839.86,2024-11-21,Q4
6053,1290,1437.66,2024-04-25,Q2
6054,1441,322.0,2024-08-16,Q3
6055,3804,336.41,2024-02-29,Q1
6056,191133,452.64,2024-10-06,Q4
6057,4102,389.14,2024-10-03,Q4
6058,4718,1016.69,2024-11-23,Q4
6059,5649,480.38,2024-01-02,Q1
6060,2407,391.62,2024-05-25,Q2
6061,6473,780.46,2024-09-15,Q3
6062,3480,401.68,2024-11-20,Q4
6063,7298,303.93,2024-11-14,Q4
6064,1016,510.4,2024-08-08,Q3
6065,5545,2052.34,2024-07-02,Q3
6066,142122,602.17,2024-10-29,Q4
6067,693,866.19,2024-09-17,Q3
6068,2010,697.38,2024-05-20,Q2
6069,751,4525.04,2024-06-26,Q2
6070,1357,169.96,2024-02-14,Q1
6071,1995,795.39,2024-12-07,Q4
6072,6986,742.51,2024-01-13,Q1
6073,111461,1986.97,2024-11-28,Q4
6074,1477,519.38,2024-09-20,Q3
6075,4084,1275.87,2024-12-12,Q4
6076,178626,137.62,2024-09-24,Q3
6077,2787,1593.85,2024-07-14,Q3
6078,105,1230.0,2024-05-12,Q2
6079,4615,650.82,2024-05-24,Q2
6080,3201,2500.53,2024-11-29,Q4
6081,154701,493.75,2024-11-22,Q4
6082,129223,2029.15,2024-02-07,Q1
6083,199678,2160.01,2024-03-29,Q1
6084,3788,931.48,2024-01-30,Q1
6085,7194,2741.67,2024-06-19,Q2
6086,5725,1075.82,2024-11-17,Q4
6087,4750,636.31,2024-11-11,Q4
6088,3556,447.77,2024-05-07,Q2
6089,134674,325.4,2024-10-28,Q4
6090,5669,1735.03,2024-04-11,Q2
6091,121196,792.47,2024-10-08,Q4
6092,6596,583.54,2024-06-02,Q2
6093,3035,839.89,2024-05-24,Q2
6094,114377,601.54,2024-10-24,Q4
6095,114740,347.43,2024-12-20,Q4
6096,3224,632.77,2024-05-11,Q2
6097,3739,607.01,2024-11-01,Q4
6098,1777,1512.04,2024-04-27,Q2
6099,2536,428.95,2024-08-30,Q3
6100,3999,854.91,2024-11-07,Q4
6101,1124,347.31,2024-03-15,Q1
6102,5265,274.11,2024-06-25,Q2
6103,1273,2195.56,2024-08-27,Q3
6104,5905,1375.23,2024-04-24,Q2
6105,180865,625.34,2024-12-28,Q4
6106,197478,794.98,2024-01-11,Q1
6107,3574,526.14,2024-08-26,Q3
6108,4241,327.88,2024-10-23,Q4
6109,6824,1327.37,2024-06-19,Q2
6110,170622,605.97,2024-07-02,Q3
6111,5134,1281.5,2024-06-08,Q2
6112,7132,331.52,2024-08-31,Q3
6113,2988,1000.07,2024-09-19,Q3
6114,2873,684.27,2024-06-03,Q2
6115,7307,309.01,2024-09-12,Q3
6116,3837,684.81,2024-04-09,Q2
6117,1780,1502.79,2024-06-23,Q2
6118,5282,182.78,2024-10-01,Q4
6119,1342,1245.87,2024-04-30,Q2
6120,114808,464.31,2024-10-17,Q4
6121,2962,2038.51,2024-05-03,Q2
6122,190038,659.55,2024-02-27,Q1
6123,3541,628.52,2024-12-31,Q4
6124,5474,145.24,2024-04-29,Q2
6125,5252,732.71,2024-02-25,Q1
6126,5162,273.1,2024-07-28,Q3
6127,4256,573.09,2024-06-30,Q2
6128,3251,525.3,2024-04-17,Q2
6129,3319,496.33,2024-06-16,Q2
6130,113744,441.93,2024-11-07,Q4
6131,636,724.56,2024-08-18,Q3
6132,7274,1341.02,2024-07-07,Q3
6133,1005,328.06,2024-08-31,Q3
6134,3605,987.73,2024-05-01,Q2
6135,100529,647.03,2024-01-12,Q1
6136,4420,952.02,2024-05-23,Q2
6137,138862,496.09,2024-07-23,Q3
6138,168464,736.11,2024-11-11,Q4
6139,930,1172.88,2024-06-01,Q2
6140,4459,1254.69,2024-02-14,Q1
6141,612,641.85,2024-08-06,Q3
6142,6593,247.8,2024-11-22,Q4
6143,5929,334.38,2024-04-12,Q2
6144,4716,481.86,2024-03-18,Q1
6145,3917,459.6,2024-09-29,Q3
6146,2223,640.37,2024-08-13,Q3
6147,172352,921.59,2024-10-02,Q4
6148,4629,693.1,2024-05-14,Q2
6149,5662,2078.64,2024-11-29,Q4
6150,6837,298.13,2024-10-04,Q4
6151,3554,3228.98,2024-10-14,Q4
6152,6569,177.94,2024-10-15,Q4
6153,4190,157.33,2024-12-17,Q4
6154,4477,1283.69,2024-07-04,Q3
6155,2946,728.96,2024-05-23,Q2
6156,5510,550.3,2024-03-23,Q1
6157,302,791.33,2024-03-28,Q1
6158,162029,892.37,2024-12-27,Q4
6159,44,307.2,2024-09-23,Q3
6160,1137,227.23,2024-03-29,Q1
6161,173215,582.47,2024-10-11,Q4
6162,6476,567.49,2024-08-23,Q3
6163,149680,375.83,2024-08-14,Q3
6164,2269,1233.49,2024-11-20,Q4
6165,103576,1761.38,2024-01-01,Q1
6166,5350,255.81,2024-01-27,Q1
6167,1390,741.23,2024-02-03,Q1
6168,182649,333.08,2024-12-30,Q4
6169,7352,414.19,2024-12-08,Q4
6170,155031,848.67,2024-12-28,Q4
6171,1773,155.42,2024-04-24,Q2
6172,4477,2459.13,2024-07-15,Q3
6173,2629,1003.51,2024-08-24,Q3
6174,5157,1192.03,2024-02-26,Q1
6175,4248,729.02,2024-04-05,Q2
6176,4464,1374.21,2024-04-26,Q2
6177,4129,473.32,2024-05-31,Q2
6178,183547,573.58,2024-09-23,Q3
6179,3159,1919.1,2024-04-21,Q2
6180,5651,871.42,2024-02-13,Q1
6181,7253,544.39,2024-06-19,Q2
6182,5295,1146.41,2024-10-01,Q4
6183,7468,758.17,2024-02-12,Q1
6184,1760,296.71,2024-09-09,Q3
6185,186964,592.15,2024-10-21,Q4
6186,6967,2289.63,2024-12-31,Q4
6187,140106,1115.07,2024-11-16,Q4
6188,127641,313.97,2024-10-23,Q4
6189,6160,461.68,2024-11-08,Q4
6190,108707,1693.64,2024-12-28,Q4
6191,143576,533.36,2024-04-21,Q2
6192,4727,604.24,2024-06-19,Q2
6193,7003,1759.23,2024-05-16,Q2
6194,2630,773.24,2024-07-24,Q3
6195,985,387.11,2024-08-09,Q3
6196,5398,369.31,2024-12-02,Q4
6197,1401,513.93,2024-05-21,Q2
6198,6122,451.87,2024-12-21,Q4
6199,1409,255.24,2024-05-01,Q2
6200,144715,666.5,2024-11-29,Q4
6201,168412,821.31,2024-10-11,Q4
6202,132558,225.06,2024-10-25,Q4
6203,3516,249.59,2024-03-20,Q1
6204,7212,601.88,2024-08-11,Q3
6205,101989,634.21,2024-07-05,Q3
6206,6428,802.53,2024-07-02,Q3
6207,5553,509.47,2024-05-11,Q2
6208,2492,195.69,2024-01-25,Q1
6209,6891,405.69,2024-12-20,Q4
6210,1835,1268.6,2024-05-29,Q2
6211,1307,559.88,2024-08-23,Q3
6212,102213,2010.41,2024-11-29,Q4
6213,1353,990.65,2024-11-21,Q4
6214,2876,1925.78,2024-02-08,Q1
6215,5484,277.09,2024-01-29,Q1
6216,2042,387.55,2024-03-31,Q1
6217,4502,602.04,2024-12-28,Q4
6218,194511,778.47,2024-09-23,Q3
6219,7000,723.08,2024-02-27,Q1
6220,186708,540.46,2024-10-17,Q4
6221,3230,279.51,2024-04-09,Q2
6222,1638,678.74,2024-07-05,Q3
6223,1847,755.38,2024-07-11,Q3
6224,1476,1559.07,2024-06-11,Q2
6225,136162,365.01,2024-12-07,Q4
6226,152146,795.88,2024-02-21,Q1
6227,4437,988.24,2024-08-01,Q3
6228,4829,2382.87,2024-02-28,Q1
6229,6116,1333.12,2024-06-23,Q2
6230,4915,376.78,2024-06-29,Q2
6231,5139,1375.79,2024-06-22,Q2
6232,3673,277.47,2024-08-08,Q3
6233,190866,1327.43,2024-10-13,Q4
6234,4000,204.79,2024-03-17,Q1
6235,188161,819.85,2024-12-19,Q4
6236,177858,1058.39,2024-12-05,Q4
6237,4700,313.05,2024-05-06,Q2
6238,5670,649.77,2024-06-17,Q2
6239,5971,328.2,2024-08-26,Q3
6240,4244,400.81,2024-02-16,Q1
6241,4947,778.33,2024-05-12,Q2
