customer_id,region_id,signup_date
2413,45,2019-01-04
2414,33,2018-10-27
2415,35,2019-03-26
2416,47,2019-07-16
2417,1,2020-06-21
2418,9,2020-10-20
2419,49,2018-10-31
2420,7,2018-03-27
2421,23,2018-07-27
2422,2,2021-10-13
2423,17,2023-11-03
2424,9,2018-02-25
2425,13,2018-03-18
2426,41,2022-09-07
2427,14,2022-05-07
2428,41,2022-05-27
2429,45,2019-01-14
2430,28,2023-03-11
2431,27,2021-09-27
2432,17,2018-12-12
2433,34,2018-09-11
2434,41,2021-08-12
2435,44,2022-09-03
2436,10,2022-09-07
2437,35,2021-07-10
2438,7,2021-02-03
2439,25,2022-03-03
2440,5,2018-10-14
2441,28,2020-03-10
2442,43,2018-08-05
2443,41,2023-01-12
2444,36,2021-08-19
2445,29,2022-08-30
2446,32,2020-12-25
2447,5,2023-07-30
2448,37,2023-07-29
2449,35,2021-09-11
2450,8,2023-01-01
2451,32,2021-12-15
2452,20,2022-05-05
2453,26,2019-06-26
2454,41,2023-11-22
2455,17,2019-02-08
2456,46,2022-03-02
2457,21,2021-08-21
2458,26,2018-07-22
2459,2,2022-08-24
2460,7,2018-06-19
2461,15,2021-01-20
2462,49,2022-11-22
2463,13,2018-10-02
2464,20,2020-02-29
2465,43,2021-01-18
2466,16,2023-07-18
2467,41,2020-04-16
2468,6,2018-09-16
2469,7,2018-10-15
2470,1,2019-03-12
2471,7,2023-03-13
2472,31,2022-08-21
2473,5,2020-07-03
2474,31,2023-01-30
2475,30,2023-07-05
2476,12,2023-03-15
2477,2,2018-01-10
2478,9,2018-08-06
2479,8,2022-05-08
2480,27,2020-04-16
2481,47,2018-12-14
2482,22,2021-11-16
2483,32,2020-02-18
2484,16,2023-07-06
2485,5,2021-06-17
2486,11,2019-06-08
2487,24,2023-08-09
2488,43,2021-08-07
2489,13,2019-10-11
2490,50,2018-11-11
2491,32,2021-04-30
2492,18,2022-06-25
2493,32,2023-01-05
2494,35,2018-10-07
2495,35,2020-08-04
2496,44,2023-12-30
2497,34,2021-12-18
2498,2,2018-07-22
2499,19,2023-07-02
2500,46,2022-02-09
2501,11,2020-10-04
2502,25,2022-08-29
2503,26,2021-11-21
2504,28,2019-07-19
2505,44,2022-10-11
2506,27,2019-07-13
2507,1,2019-05-17
2508,13,2021-07-29
2509,32,2018-02-10
2510,40,2021-10-12
2511,33,2021-04-20
2512,37,2022-04-27
2513,13,2018-12-15
2514,5,2021-06-24
2515,48,2020-08-25
2516,29,2019-01-18
2517,37,2020-09-16
2518,48,2023-07-17
2519,10,2022-12-11
2520,44,2018-12-31
2521,19,2023-01-29
2522,32,2021-05-22
2523,20,2018-04-14
2524,10,2023-07-08
2525,44,2021-02-25
2526,18,2023-06-23
2527,2,2018-08-04
2528,8,2019-01-03
2529,49,2023-05-30
2530,42,2019-06-07
2531,34,2021-04-18
2532,39,2021-08-11
2533,33,2023-09-08
2534,46,2020-01-09
2535,5,2022-07-09
2536,4,2022-05-20
2537,35,2022-03-15
2538,49,2021-02-18
2539,30,2018-06-05
2540,49,2019-08-06
2541,21,2021-05-13
2542,34,2020-06-19
2543,26,2019-02-09
2544,45,2022-02-22
2545,33,2020-10-07
2546,22,2022-09-16
2547,13,2021-04-15
2548,16,2020-03-20
2549,4,2018-08-27
2550,8,2018-08-18
2551,26,2021-01-15
2552,2,2020-02-13
2553,24,2022-04-22
2554,3,2021-10-12
2555,9,2019-09-15
2556,35,2022-07-23
2557,2,2021-05-24
2558,17,2023-04-11
2559,10,2023-09-19
2560,3,2023-10-08
2561,11,2018-10-05
2562,6,2021-03-05
2563,5,2018-03-05
2564,34,2023-04-12
2565,7,2022-03-19
2566,47,2019-07-28
2567,25,2021-08-22
2568,21,2021-05-10
2569,44,2021-04-04
2570,39,2021-03-27
2571,22,2023-11-26
2572,49,2022-08-11
2573,27,2020-05-31
2574,36,2022-08-21
2575,49,2018-11-05
2576,37,2019-09-17
2577,30,2018-09-14
2578,31,2023-04-25
2579,33,2018-02-22
2580,49,2023-05-07
2581,36,2022-12-28
2582,15,2023-09-08
2583,2,2022-08-05
2584,40,2020-09-29
2585,25,2022-11-13
2586,21,2023-12-03
2587,47,2023-05-09
2588,8,2022-09-15
2589,2,2022-08-07
2590,37,2021-12-01
2591,47,2023-05-08
2592,42,2020-08-04
2593,44,2021-01-01
2594,44,2023-01-19
2595,35,2019-07-29
2596,47,2022-08-01
2597,18,2018-08-30
2598,38,2021-07-06
2599,5,2018-03-18
2600,27,2023-12-24
2601,15,2023-01-18
2602,47,2019-07-01
2603,22,2018-11-25
2604,11,2021-11-06
2605,29,2023-05-29
2606,4,2019-12-05
2607,7,2023-10-07
2608,22,2020-09-29
2609,32,2020-08-25
2610,30,2020-01-13
2611,3,2019-08-16
2612,34,2020-01-03
2613,3,2019-01-14
2614,41,2020-04-05
2615,2,2019-09-27
2616,2,2018-05-05
2617,26,2020-03-05
2618,41,2018-03-29
2619,39,2019-02-01
2620,31,2022-05-07
2621,9,2018-02-25
2622,48,2019-11-12
2623,2,2022-02-07
2624,18,2018-02-16
2625,38,2022-06-03
2626,31,2018-06-28
2627,40,2018-05-01
2628,39,2019-03-05
2629,47,2023-02-28
2630,26,2018-04-16
2631,42,2018-08-05
2632,8,2023-09-04
2633,9,2021-08-29
2634,3,2021-05-29
2635,11,2018-03-30
2636,6,2020-05-12
2637,42,2021-06-16
2638,25,2021-03-12
2639,23,2021-02-15
2640,32,2018-09-05
2641,18,2023-12-06
2642,29,2022-03-18
2643,1,2019-06-14
2644,36,2023-10-25
2645,44,2019-10-23
2646,2,2018-10-14
2647,5,2023-05-10
2648,7,2018-12-01
2649,31,2018-05-14
2650,39,2021-10-08
2651,42,2019-08-02
2652,40,2018-11-29
2653,29,2018-08-13
2654,36,2018-10-04
2655,14,2023-10-06
2656,38,2022-01-08
2657,10,2023-01-20
2658,49,2021-09-16
2659,3,2021-04-04
2660,48,2019-04-22
2661,24,2023-10-20
2662,33,2022-12-08
2663,8,2021-03-03
2664,16,2018-08-19
2665,44,2022-07-23
2666,1,2019-12-30
2667,10,2019-04-04
2668,32,2022-06-07
2669,41,2023-01-08
2670,22,2021-09-06
2671,5,2018-06-11
2672,8,2021-08-07
2673,45,2023-07-06
2674,11,2022-02-11
2675,29,2019-08-05
2676,47,2021-11-16
2677,19,2019-06-30
2678,4,2023-03-30
2679,41,2023-01-27
2680,40,2021-05-30
2681,33,2018-10-24
2682,46,2020-05-28
2683,39,2018-09-22
2684,35,2022-08-05
2685,17,2022-01-30
2686,4,2019-07-22
2687,37,2023-02-19
2688,43,2022-07-22
2689,35,2023-08-13
2690,33,2019-09-06
2691,36,2019-01-18
2692,14,2020-11-18
2693,6,2019-08-04
2694,32,2022-06-07
2695,48,2020-07-20
2696,7,2021-10-06
2697,4,2019-01-12
2698,36,2018-07-07
2699,22,2023-08-16
2700,46,2020-09-04
2701,24,2018-11-02
2702,27,2022-11-13
2703,4,2018-10-18
2704,48,2023-12-23
2705,17,2020-04-25
2706,22,2020-10-19
2707,32,2019-07-22
2708,43,2018-07-08
2709,40,2020-06-14
2710,39,2020-03-12
2711,6,2020-09-08
2712,5,2020-12-08
2713,42,2021-10-13
2714,46,2018-06-10
2715,32,2020-03-05
2716,46,2023-03-08
2717,16,2023-09-16
2718,18,2021-03-25
2719,9,2020-03-12
2720,40,2020-06-30
2721,34,2022-09-10
2722,12,2020-05-19
2723,50,2023-09-01
2724,2,2018-03-03
2725,39,2021-08-20
2726,11,2021-02-10
2727,40,2020-09-16
2728,25,2020-11-07
2729,12,2018-12-14
2730,3,2020-01-28
2731,32,2020-02-13
2732,9,2021-12-13
2733,23,2021-08-03
2734,48,2020-06-19
2735,45,2021-02-06
2736,25,2021-06-06
2737,37,2018-04-14
2738,42,2023-04-23
2739,31,2023-05-09
2740,11,2020-03-07
2741,41,2022-07-25
2742,5,2020-05-21
2743,27,2018-05-29
2744,40,2023-03-12
2745,29,2019-08-10
2746,18,2020-02-24
2747,21,2021-06-14
2748,23,2020-08-20
2749,38,2019-08-06
2750,50,2022-10-20
2751,39,2020-02-19
2752,16,2021-07-20
2753,6,2021-12-28
2754,24,2023-08-08
2755,43,2020-11-14
2756,32,2020-10-27
2757,17,2023-06-23
2758,5,2020-11-15
2759,13,2019-10-15
2760,36,2018-04-05
2761,34,2019-12-13
2762,23,2019-03-09
2763,17,2019-10-30
2764,9,2021-03-28
2765,49,2021-02-23
2766,22,2019-02-14
2767,39,2020-10-13
2768,24,2020-09-20
2769,29,2018-04-04
2770,33,2019-09-13
2771,18,2022-05-02
2772,47,2018-02-15
2773,23,2019-10-22
2774,39,2020-11-06
2775,46,2018-12-31
2776,20,2021-11-16
2777,12,2022-04-17
2778,49,2020-01-11
2779,40,2019-05-20
2780,40,2022-08-28
2781,48,2019-04-16
2782,2,2018-11-16
2783,48,2018-03-14
2784,6,2018-07-19
2785,8,2023-03-24
2786,11,2023-08-10
2787,6,2021-04-10
2788,5,2023-07-12
2789,7,2022-03-29
2790,25,2020-06-09
2791,19,2022-04-12
2792,18,2020-07-08
2793,9,2023-10-08
2794,49,2023-02-07
2795,17,2023-01-25
2796,24,2021-03-07
2797,8,2021-02-09
2798,11,2018-09-14
2799,12,2021-11-30
2800,49,2018-09-09
2801,9,2021-03-29
2802,26,2018-10-15
2803,28,2020-11-08
2804,4,2022-09-06
2805,18,2019-11-07
2806,5,2021-08-11
2807,9,2019-07-24
2808,34,2019-10-19
2809,29,2019-02-05
2810,25,2018-12-21
2811,11,2020-03-25
2812,32,2018-09-28
2813,46,2023-05-07
2814,43,2022-06-12
2815,9,2019-05-01
2816,35,2023-04-25
2817,13,2020-03-11
2818,44,2021-03-09
2819,24,2022-03-11
2820,38,2022-08-20
2821,27,2018-01-17
2822,34,2019-09-13
2823,47,2020-01-08
2824,7,2021-07-06
2825,46,2023-03-26
2826,25,2020-08-17
2827,8,2020-10-12
2828,22,2018-07-12
2829,3,2021-02-26
2830,28,2020-12-03
2831,24,2021-10-26
2832,20,2023-01-29
2833,23,2021-05-27
2834,32,2018-04-24
2835,42,2022-11-25
2836,20,2020-11-10
2837,1,2020-12-01
2838,28,2023-03-28
2839,48,2021-07-15
2840,20,2022-09-27
2841,7,2023-04-12
2842,46,2020-12-16
2843,21,2023-11-22
2844,19,2019-01-11
2845,15,2023-03-24
2846,37,2023-02-02
2847,8,2018-08-07
2848,31,2018-12-02
2849,18,2018-03-22
2850,20,2019-08-30
2851,11,2023-12-12
2852,41,2018-09-30
2853,23,2018-03-15
2854,47,2020-10-02
2855,42,2020-02-14
2856,39,2021-10-09
2857,23,2021-08-21
2858,48,2022-12-17
2859,30,2020-06-27
2860,22,2020-10-07
2861,18,2018-02-19
2862,46,2023-10-27
2863,13,2019-04-13
2864,44,2021-07-28
2865,12,2023-04-13
2866,39,2021-08-16
2867,15,2021-10-01
2868,42,2019-01-19
2869,42,2022-04-02
2870,37,2019-02-21
2871,50,2022-02-24
2872,26,2021-06-16
2873,42,2020-12-08
2874,28,2022-04-28
2875,2,2022-04-26
2876,21,2019-03-25
2877,2,2020-04-02
2878,34,2020-11-25
2879,8,2018-11-29
2880,17,2020-02-20
2881,44,2018-04-01
2882,37,2020-08-18
2883,17,2019-03-27
2884,26,2019-05-02
2885,30,2022-11-28
2886,18,2018-11-05
2887,38,2018-09-22
2888,8,2019-12-03
2889,22,2018-02-21
2890,13,2023-03-18
2891,34,2023-12-02
2892,33,2022-10-30
2893,41,2022-10-17
2894,19,2018-08-11
2895,12,2021-04-29
2896,2,2018-07-12
2897,44,2019-10-21
2898,17,2020-12-15
2899,38,2022-02-01
2900,19,2019-08-31
2901,17,2019-07-15
2902,12,2022-12-09
2903,40,2019-05-07
2904,15,2020-11-30
2905,15,2019-09-21
2906,36,2023-02-11
2907,26,2021-03-17
2908,38,2018-08-25
2909,6,2018-11-21
2910,48,2023-10-26
2911,12,2023-08-22
2912,6,2022-08-07
2913,6,2018-06-19
2914,16,2022-05-22
2915,22,2021-12-18
2916,4,2023-08-22
2917,32,2020-12-01
2918,31,2020-10-26
2919,39,2021-10-17
2920,1,2018-11-23
2921,5,2022-06-21
2922,11,2020-12-24
2923,22,2019-02-16
2924,30,2022-11-21
2925,11,2019-08-03
2926,18,2023-02-26
2927,26,2019-08-21
2928,28,2020-12-05
2929,27,2020-08-14
2930,33,2022-05-23
2931,38,2019-02-12
2932,42,2019-06-25
2933,49,2019-02-26
2934,20,2019-05-20
2935,17,2020-09-18
2936,14,2021-07-07
2937,18,2023-03-07
2938,27,2020-07-12
2939,31,2020-06-16
2940,4,2018-12-19
2941,50,2018-08-05
2942,3,2022-07-26
2943,21,2021-10-17
2944,23,2021-03-11
2945,18,2020-08-30
2946,11,2021-02-13
2947,27,2023-01-27
2948,1,2019-02-19
2949,38,2020-12-28
2950,34,2019-06-13
2951,39,2018-08-18
2952,41,2022-02-26
2953,45,2022-03-24
2954,8,2023-02-09
2955,42,2018-02-16
2956,29,2019-01-24
2957,7,2021-06-12
2958,50,2022-11-15
2959,41,2023-08-21
2960,14,2022-09-22
2961,45,2023-06-05
2962,37,2022-11-20
2963,23,2019-11-23
2964,9,2021-06-28
2965,37,2021-10-23
2966,47,2020-02-10
2967,10,2023-04-24
2968,1,2022-08-16
2969,12,2021-02-05
2970,15,2020-11-17
2971,19,2022-10-02
2972,49,2019-05-01
2973,49,2019-04-24
2974,34,2020-05-31
2975,11,2018-10-07
2976,11,2020-09-29
2977,5,2020-08-05
2978,40,2021-01-11
2979,12,2020-10-07
2980,45,2023-05-20
2981,31,2019-08-25
2982,25,2020-06-19
2983,47,2022-06-05
2984,8,2019-09-16
2985,24,2021-12-08
2986,13,2023-10-09
2987,10,2020-04-02
2988,48,2019-06-14
2989,31,2019-02-21
2990,9,2018-01-25
2991,6,2019-09-15
2992,16,2023-02-05
2993,42,2019-07-12
2994,8,2023-09-22
2995,38,2023-09-19
2996,6,2022-02-02
2997,17,2023-11-19
2998,27,2020-06-11
2999,7,2023-09-26
3000,20,2021-04-05
3001,14,2018-06-26
3002,3,2022-12-28
3003,1,2023-09-13
3004,8,2023-04-23
3005,38,2020-07-01
3006,2,2018-08-13
3007,26,2021-07-06
3008,2,2023-03-16
3009,11,2023-01-16
3010,9,2021-09-13
3011,17,2022-09-19
3012,38,2018-03-12
3013,22,2021-09-27
3014,1,2018-08-26
3015,8,2022-06-30
3016,16,2018-04-10
3017,14,2021-07-26
3018,29,2023-09-09
3019,18,2018-09-03
3020,38,2020-07-23
3021,13,2018-03-31
3022,34,2022-04-17
3023,6,2023-07-20
3024,50,2018-01-04
3025,50,2021-04-10
3026,14,2022-10-04
3027,12,2018-02-25
3028,1,2020-11-21
3029,49,2018-10-10
3030,2,2023-07-16
3031,1,2021-01-20
3032,5,2021-02-14
3033,15,2023-12-24
3034,49,2022-09-24
3035,9,2019-11-19
3036,29,2021-10-10
3037,33,2019-10-13
3038,40,2021-02-13
3039,35,2022-11-14
3040,50,2023-09-08
3041,34,2023-09-15
3042,43,2020-12-21
3043,16,2023-05-15
3044,21,2023-05-09
3045,37,2021-04-11
3046,44,2018-03-21
3047,1,2018-09-18
3048,22,2021-12-10
3049,41,2022-12-24
3050,6,2023-06-20
3051,18,2019-06-17
3052,28,2023-05-24
3053,5,2022-12-16
3054,46,2020-11-28
3055,19,2020-03-30
3056,40,2020-10-30
3057,22,2022-01-19
3058,21,2022-11-11
3059,49,2019-01-11
3060,43,2020-01-04
3061,26,2018-09-21
3062,24,2023-08-15
3063,40,2020-06-10
3064,35,2019-07-03
3065,49,2019-03-22
3066,17,2018-06-12
3067,6,2020-10-29
3068,10,2022-08-18
3069,27,2019-12-09
3070,16,2020-06-05
3071,41,2021-10-25
3072,44,2020-02-19
3073,10,2022-06-07
3074,50,2019-12-04
3075,32,2020-09-04
3076,14,2023-11-18
3077,11,2023-01-06
3078,9,2021-06-05
3079,24,2020-05-08
3080,4,2023-12-13
3081,7,2020-10-10
3082,38,2020-01-23
3083,25,2021-07-29
3084,27,2020-06-25
3085,17,2023-05-02
3086,28,2019-04-09
3087,18,2018-04-20
3088,3,2020-07-31
3089,29,2023-09-08
3090,5,2018-05-16
3091,35,2022-11-05
3092,46,2018-01-02
3093,34,2021-05-05
3094,29,2020-09-19
3095,49,2018-12-16
3096,11,2022-06-22
3097,39,2019-01-19
3098,11,2020-08-15
3099,1,2021-05-07
3100,13,2021-02-08
3101,26,2018-03-11
3102,4,2020-09-02
3103,14,2021-12-04
3104,3,2021-02-27
3105,13,2022-05-18
3106,36,2022-08-26
3107,8,2019-01-28
3108,14,2022-10-27
3109,7,2023-05-14
3110,20,2023-01-10
3111,39,2023-02-08
3112,27,2019-04-11
3113,11,2021-11-28
3114,17,2020-09-29
3115,34,2023-11-26
3116,24,2022-12-25
3117,23,2018-12-20
3118,44,2023-08-25
3119,41,2022-03-07
3120,13,2021-04-04
3121,36,2020-09-03
3122,40,2020-12-15
3123,45,2022-08-16
3124,14,2022-08-02
3125,37,2021-04-24
3126,10,2023-12-12
3127,23,2019-05-24
3128,4,2020-07-21
3129,31,2021-08-04
3130,35,2018-12-28
3131,23,2020-12-28
3132,21,2023-01-02
3133,13,2022-01-19
3134,39,2022-04-05
3135,46,2018-12-21
3136,7,2018-11-14
3137,14,2020-08-25
3138,31,2019-12-10
3139,19,2018-01-23
3140,1,2021-04-26
3141,2,2022-07-10
3142,12,2022-05-21
3143,49,2018-08-14
3144,31,2022-09-06
3145,13,2020-04-13
3146,3,2018-12-08
3147,38,2020-10-30
3148,19,2019-04-20
3149,20,2022-01-13
3150,29,2022-06-18
3151,12,2022-05-09
3152,37,2018-09-12
3153,16,2020-02-03
3154,36,2020-12-26
3155,26,2023-11-27
3156,8,2021-04-10
3157,32,2021-12-01
3158,4,2020-01-14
3159,36,2019-10-09
3160,19,2022-10-10
3161,34,2023-01-02
3162,13,2018-05-02
3163,21,2021-03-25
3164,16,2022-08-30
3165,13,2018-12-12
3166,18,2021-11-15
3167,3,2020-11-03
3168,20,2021-01-15
3169,7,2021-07-24
3170,26,2023-03-26
3171,5,2018-07-10
3172,1,2019-03-19
3173,22,2020-01-26
3174,15,2022-10-20
3175,44,2021-07-21
3176,14,2019-02-16
3177,20,2018-02-21
3178,12,2023-12-10
3179,45,2018-10-29
3180,40,2018-03-13
3181,9,2020-06-09
3182,13,2021-04-26
3183,10,2019-07-21
3184,8,2019-01-03
3185,13,2018-07-09
3186,43,2020-06-12
3187,23,2023-09-16
3188,20,2018-11-21
3189,10,2021-06-08
3190,10,2019-03-01
3191,28,2022-01-15
3192,38,2018-05-14
3193,28,2019-03-22
3194,33,2018-01-18
3195,14,2021-11-21
3196,48,2022-04-25
3197,42,2019-01-11
3198,44,2020-09-20
3199,34,2019-10-05
3200,35,2018-04-10
3201,4,2018-03-23
3202,9,2023-08-19
3203,7,2021-11-18
3204,25,2021-12-28
3205,30,2019-10-09
3206,6,2019-08-02
3207,38,2022-10-07
3208,28,2020-08-18
3209,30,2018-08-12
3210,46,2020-12-07
3211,30,2021-02-16
3212,1,2021-06-02
3213,39,2021-03-21
3214,44,2023-02-21
3215,5,2019-06-20
3216,27,2021-07-15
3217,24,2023-04-29
3218,8,2023-11-14
3219,14,2023-10-15
3220,43,2022-05-11
3221,20,2018-08-22
3222,27,2023-12-05
3223,39,2018-03-12
3224,23,2021-04-21
3225,45,2020-09-05
3226,25,2022-01-25
3227,50,2022-09-11
3228,8,2022-06-04
3229,45,2019-05-12
3230,6,2022-07-11
3231,41,2022-07-18
3232,34,2018-02-23
3233,28,2021-10-27
3234,45,2018-10-07
3235,33,2021-05-15
3236,35,2019-05-14
3237,38,2020-02-24
3238,43,2019-08-18
3239,12,2023-03-04
3240,43,2023-06-06
3241,30,2022-10-15
3242,2,2022-05-02
3243,46,2020-03-06
3244,39,2018-11-10
3245,45,2021-05-29
3246,39,2020-07-22
3247,18,2019-09-11
3248,18,2019-06-17
3249,14,2018-12-19
3250,21,2022-12-23
3251,2,2019-12-05
3252,38,2023-07-03
3253,38,2022-01-06
3254,50,2018-12-26
3255,28,2018-05-17
3256,50,2020-07-01
3257,11,2018-06-28
3258,24,2023-09-18
3259,40,2023-06-10
3260,40,2021-12-10
3261,39,2019-10-04
3262,24,2023-03-17
3263,4,2021-11-18
3264,44,2020-02-23
3265,20,2023-04-11
3266,33,2019-04-05
3267,7,2021-05-28
3268,47,2022-02-22
3269,13,2023-06-12
3270,50,2018-10-28
3271,36,2019-09-22
3272,17,2023-01-14
3273,19,2020-12-30
3274,49,2022-07-12
3275,30,2022-08-22
3276,35,2019-10-30
3277,31,2019-12-27
3278,12,2020-12-28
3279,7,2018-03-03
3280,1,2022-10-17
3281,21,2018-09-10
3282,35,2023-08-10
3283,16,2022-09-02
3284,12,2020-02-11
3285,20,2018-06-08
3286,12,2022-09-27
3287,22,2020-09-09
3288,28,2019-03-02
3289,14,2020-07-29
3290,2,2023-06-02
3291,6,2022-02-16
3292,21,2022-02-11
3293,9,2021-01-31
3294,40,2018-12-01
3295,9,2023-09-11
3296,2,2022-06-09
3297,31,2021-02-02
3298,32,2022-05-05
3299,34,2020-03-05
3300,8,2022-06-14
3301,35,2023-10-21
3302,44,2020-01-26
3303,31,2018-01-19
3304,20,2022-06-09
3305,25,2023-02-10
3306,41,2022-12-16
3307,8,2023-11-06
3308,37,2020-01-31
3309,14,2023-07-04
3310,44,2019-04-01
3311,7,2021-07-09
3312,26,2023-04-29
3313,21,2023-06-28
3314,25,2021-09-21
3315,20,2021-04-10
3316,2,2020-10-05
3317,43,2023-03-15
3318,27,2023-04-11
3319,31,2019-06-09
3320,27,2018-10-25
3321,27,2022-11-18
3322,31,2022-11-11
3323,21,2018-08-07
3324,7,2020-12-10
3325,2,2021-01-14
3326,27,2018-04-04
3327,10,2021-12-25
3328,23,2023-11-01
3329,31,2019-04-09
3330,30,2022-08-31
3331,9,2018-06-27
3332,34,2019-04-16
3333,48,2021-05-22
3334,19,2023-07-16
3335,6,2023-04-24
3336,26,2023-08-11
3337,31,2023-12-03
3338,20,2022-10-20
3339,30,2020-03-06
3340,39,2018-10-06
3341,29,2022-12-06
3342,40,2019-02-13
3343,8,2021-02-14
3344,15,2022-07-10
3345,28,2018-03-17
3346,13,2023-06-25
3347,50,2019-10-27
3348,34,2019-04-16
3349,21,2020-03-25
3350,39,2020-10-06
3351,50,2020-09-22
3352,1,2018-12-05
3353,28,2019-02-19
3354,22,2020-11-12
3355,38,2019-05-11
3356,16,2021-11-08
3357,17,2023-05-24
3358,39,2018-02-10
3359,45,2018-03-21
3360,8,2021-11-09
3361,31,2018-03-04
3362,39,2021-11-02
3363,9,2020-12-09
3364,34,2020-09-23
3365,49,2021-08-21
3366,43,2023-05-15
3367,10,2018-10-07
3368,50,2018-10-23
3369,18,2022-03-06
3370,24,2018-04-23
3371,15,2020-07-28
3372,35,2020-12-21
3373,7,2020-05-07
3374,36,2021-03-13
3375,3,2018-09-06
3376,43,2019-08-08
3377,17,2018-01-12
3378,26,2023-10-07
3379,12,2022-12-28
3380,6,2019-07-10
3381,2,2018-03-21
3382,49,2019-08-15
3383,7,2023-09-25
3384,3,2022-11-12
3385,26,2021-12-14
3386,49,2023-07-14
3387,5,2019-01-22
3388,13,2021-03-20
3389,28,2022-10-05
3390,25,2018-02-11
3391,8,2020-08-10
3392,48,2020-02-18
3393,18,2019-01-23
3394,34,2019-05-06
3395,23,2023-10-22
3396,30,2021-01-24
3397,46,2018-06-28
3398,17,2022-02-03
3399,41,2021-07-18
3400,15,2020-05-09
3401,16,2020-05-19
3402,2,2021-03-22
3403,18,2023-07-28
3404,30,2022-07-23
3405,32,2020-05-27
3406,22,2019-06-24
3407,18,2018-08-27
3408,12,2019-03-06
3409,46,2018-10-29
3410,20,2022-10-31
3411,16,2021-06-14
3412,48,2018-03-23
3413,32,2023-07-22
3414,43,2018-11-26
3415,20,2021-11-14
3416,22,2018-01-28
3417,37,2021-07-13
3418,49,2021-05-01
3419,40,2023-06-14
3420,24,2021-08-07
3421,30,2020-12-07
3422,18,2021-03-08
3423,23,2021-10-18
3424,20,2020-06-26
3425,5,2022-04-13
3426,44,2021-03-04
3427,7,2023-10-24
3428,14,2019-03-01
3429,13,2022-05-16
3430,12,2022-12-15
3431,25,2022-04-22
3432,49,2023-11-18
3433,17,2020-08-08
3434,37,2021-03-29
3435,37,2018-12-04
3436,39,2020-03-30
3437,32,2018-12-16
3438,38,2022-10-01
3439,39,2022-09-09
3440,35,2019-02-27
3441,28,2022-10-25
3442,5,2019-12-04
3443,26,2022-05-18
3444,38,2023-08-21
3445,18,2022-12-22
3446,13,2019-02-12
3447,30,2019-01-30
3448,7,2018-09-03
3449,36,2023-01-18
3450,50,2021-04-11
3451,25,2018-12-08
3452,2,2021-07-10
3453,14,2021-03-06
3454,2,2021-07-31
3455,23,2021-10-22
3456,16,2018-12-27
3457,39,2020-04-28
3458,43,2022-04-29
3459,22,2023-06-14
3460,49,2019-06-15
3461,23,2021-06-04
3462,6,2023-09-08
3463,46,2021-08-09
3464,20,2019-05-15
3465,45,2021-07-02
3466,37,2018-02-07
3467,47,2020-12-07
3468,33,2021-05-28
3469,30,2018-05-04
3470,12,2019-03-21
3471,14,2023-12-06
3472,17,2021-10-08
3473,16,2020-10-01
3474,30,2019-05-17
3475,44,2018-09-29
3476,2,2020-07-26
3477,31,2021-04-09
3478,38,2019-01-29
3479,23,2022-10-20
3480,14,2020-07-28
3481,22,2018-05-03
3482,42,2018-10-26
3483,46,2023-03-02
3484,35,2020-01-11
3485,25,2020-03-27
3486,33,2019-03-12
3487,34,2022-11-05
3488,39,2022-11-23
3489,8,2019-06-16
3490,4,2022-05-17
3491,18,2020-09-17
3492,13,2019-01-01
3493,31,2022-10-09
3494,27,2018-07-01
3495,46,2023-03-30
3496,39,2018-02-26
3497,8,2019-12-09
3498,43,2019-05-12
3499,39,2019-05-31
3500,20,2020-11-17
3501,3,2022-07-05
3502,40,2020-05-25
3503,10,2021-02-03
3504,12,2023-10-29
3505,24,2020-12-26
3506,5,2022-10-02
3507,20,2020-04-22
3508,13,2018-06-21
3509,3,2019-07-15
3510,46,2018-12-15
3511,14,2023-06-10
3512,28,2018-02-28
3513,41,2022-12-07
3514,25,2018-10-30
3515,15,2018-11-26
3516,38,2021-03-05
3517,35,2018-06-27
3518,1,2018-06-18
3519,41,2022-08-26
3520,6,2018-05-12
3521,37,2021-07-31
3522,5,2018-09-16
3523,4,2018-07-07
3524,7,2022-01-06
3525,38,2020-05-08
3526,23,2018-02-12
3527,31,2022-02-01
3528,15,2023-10-25
3529,6,2021-05-13
3530,40,2020-04-13
3531,42,2023-01-22
3532,42,2020-01-08
3533,4,2021-09-04
3534,47,2020-11-05
3535,28,2022-05-10
3536,10,2021-02-08
3537,10,2020-11-21
3538,26,2020-07-08
3539,31,2019-10-10
3540,3,2020-12-01
3541,25,2018-05-13
3542,12,2020-01-15
3543,46,2018-06-17
3544,31,2019-12-07
3545,19,2020-02-10
3546,22,2018-03-01
3547,42,2019-10-11
3548,35,2022-01-11
3549,20,2023-10-26
3550,42,2021-09-13
3551,32,2022-04-09
3552,3,2022-01-04
3553,32,2023-08-31
3554,47,2023-08-23
3555,44,2018-09-08
3556,3,2020-11-02
3557,45,2023-06-12
3558,50,2023-04-16
3559,9,2021-03-16
3560,32,2020-08-30
3561,38,2018-05-08
3562,3,2020-11-11
3563,42,2021-01-13
3564,20,2021-10-18
3565,15,2021-02-16
3566,13,2019-04-18
3567,26,2023-10-22
3568,40,2019-04-22
3569,42,2020-04-17
3570,12,2021-01-21
3571,42,2019-10-05
3572,42,2018-05-31
3573,4,2021-08-31
3574,16,2019-06-03
3575,1,2023-04-10
3576,50,2022-10-04
3577,24,2020-07-26
