transaction_id,customer_id,amount,category,txn_date
Q2T0200867,C00997,181.19,groceries,2024-01-26 06:24:35
Q2T0200868,C03474,158.39,apparel,2024-01-26 06:35:25
Q2T0200869,C01822,190.69,groceries,2024-01-26 07:02:16
Q2T0200870,C02204,168.8,apparel,2024-01-26 07:36:37
Q2T0200871,C01256,177.33,electronics,2024-01-26 08:23:38
Q2T0200872,C00718,34.02,books,2024-01-26 08:44:42
Q2T0200873,C01283,227.44,groceries,2024-01-26 09:01:09
Q2T0200874,C02388,141.09,home,2024-01-26 09:42:14
Q2T0200875,C02741,139.44,home,2024-01-26 09:48:16
Q2T0200876,C00427,121.0,groceries,2024-01-26 09:54:22
Q2T0200877,C04283,119.5,apparel,2024-01-26 11:28:37
Q2T0200878,C03819,28.91,home,2024-01-26 12:39:53
Q2T0200879,C00980,184.55,electronics,2024-01-26 13:03:13
Q2T0200880,C03983,127.68,books,2024-01-26 13:04:21
Q2T0200881,C02218,117.29,electronics,2024-01-26 14:02:07
Q2T0200882,C04842,245.68,groceries,2024-01-26 14:21:54
Q2T0200883,C00745,17.28,groceries,2024-01-26 15:16:50
Q2T0200884,C02955,126.89,groceries,2024-01-26 15:23:02
Q2T0200885,C04262,96.98,electronics,2024-01-26 15:29:28
Q2T0200886,C01717,216.95,books,2024-01-26 16:51:06
Q2T0200887,C02582,187.97,books,2024-01-26 18:09:27
Q2T0200888,C02222,159.73,books,2024-01-26 19:17:46
Q2T0200889,C04553,69.66,home,2024-01-26 23:05:14
Q2T0200890,C03889,56.13,apparel,2024-01-27 00:39:44
Q2T0200891,C02297,9.71,home,2024-01-27 01:32:52
Q2T0200892,C01457,21.0,books,2024-01-27 01:58:14
Q2T0200893,C04451,190.34,electronics,2024-01-27 02:18:18
Q2T0200894,C03438,90.15,books,2024-01-27 02:27:33
Q2T0200895,C02589,18.35,apparel,2024-01-27 03:55:46
Q2T0200896,C04650,46.53,apparel,2024-01-27 04:01:35
Q2T0200897,C03115,128.41,books,2024-01-27 04:54:49
Q2T0200898,C02856,133.03,electronics,2024-01-27 06:49:14
Q2T0200899,C00211,37.88,books,2024-01-27 07:44:50
Q2T0200900,C04113,66.33,apparel,2024-01-27 08:15:53
Q2T0200901,C01609,101.35,books,2024-01-27 08:16:58
Q2T0200902,C04059,182.86,home,2024-01-27 08:50:32
Q2T0200903,C04933,183.83,home,2024-01-27 08:51:24
Q2T0200904,C03261,215.54,books,2024-01-27 09:07:16
Q2T0200905,C03818,126.78,apparel,2024-01-27 10:19:42
Q2T0200906,C01539,62.6,home,2024-01-27 10:35:44
Q2T0200907,C04728,48.99,apparel,2024-01-27 11:36:25
Q2T0200908,C04695,126.54,apparel,2024-01-27 13:10:36
Q2T0200909,C04569,20.75,apparel,2024-01-27 13:55:58
Q2T0200910,C04486,15.88,home,2024-01-27 15:11:59
Q2T0200911,C01248,84.99,home,2024-01-27 15:28:24
Q2T0200912,C01719,240.19,apparel,2024-01-27 17:54:39
Q2T0200913,C03544,47.73,groceries,2024-01-27 18:08:53
Q2T0200914,C00812,217.3,home,2024-01-27 18:25:06
Q2T0200915,C00613,41.81,apparel,2024-01-27 18:41:32
Q2T0200916,C01155,157.52,home,2024-01-27 20:53:52
Q2T0200917,C04336,125.81,groceries,2024-01-27 21:19:32
Q2T0200918,C03676,80.33,books,2024-01-27 22:11:32
Q2T0200919,C04405,166.01,apparel,2024-01-27 22:38:41
Q2T0200920,C03914,151.35,electronics,2024-01-27 22:59:01
Q2T0200921,C02334,243.97,electronics,2024-01-27 23:35:42
Q2T0200922,C03615,211.81,books,2024-01-28 00:41:41
Q2T0200923,C00863,112.93,books,2024-01-28 00:45:18
Q2T0200924,C00778,164.88,home,2024-01-28 00:46:02
Q2T0200925,C01841,119.96,books,2024-01-28 02:15:11
Q2T0200926,C01280,44.47,books,2024-01-28 02:51:24
Q2T0200927,C00321,217.45,electronics,2024-01-28 04:25:02
Q2T0200928,C03529,177.0,groceries,2024-01-28 04:33:25
Q2T0200929,C03030,172.62,apparel,2024-01-28 04:42:04
Q2T0200930,C03684,130.96,apparel,2024-01-28 05:31:56
Q2T0200931,C01845,105.27,groceries,2024-01-28 06:10:39
Q2T0200932,C04292,210.84,groceries,2024-01-28 06:41:55
Q2T0200933,C03771,175.7,books,2024-01-28 08:42:57
Q2T0200934,C01376,30.43,groceries,2024-01-28 09:07:51
Q2T0200935,C00530,99.07,books,2024-01-28 09:07:56
Q2T0200936,C00745,200.62,books,2024-01-28 11:12:34
Q2T0200937,C04152,229.84,apparel,2024-01-28 12:47:17
Q2T0200938,C04808,42.46,groceries,2024-01-28 14:15:29
Q2T0200939,C04437,247.86,home,2024-01-28 14:26:05
Q2T0200940,C01352,31.52,apparel,2024-01-28 14:47:12
Q2T0200941,C03681,50.84,home,2024-01-28 15:46:21
Q2T0200942,C03913,180.98,electronics,2024-01-28 16:31:41
Q2T0200943,C01558,180.63,home,2024-01-28 16:38:10
Q2T0200944,C03769,37.41,books,2024-01-28 16:42:07
Q2T0200945,C03405,141.51,books,2024-01-28 18:38:08
Q2T0200946,C00011,203.72,books,2024-01-28 18:46:16
Q2T0200947,C00560,96.56,electronics,2024-01-28 18:48:15
Q2T0200948,C02676,24.65,home,2024-01-28 20:38:34
Q2T0200949,C00146,53.28,electronics,2024-01-28 23:46:02
Q2T0200950,C02594,199.26,groceries,2024-01-29 00:05:00
Q2T0200951,C04856,172.92,books,2024-01-29 00:35:51
Q2T0200952,C00857,136.69,home,2024-01-29 01:02:49
Q2T0200953,C02509,16.0,home,2024-01-29 01:15:00
Q2T0200954,C02413,158.82,groceries,2024-01-29 03:11:37
Q2T0200955,C04586,144.39,electronics,2024-01-29 03:13:55
Q2T0200956,C01116,27.93,apparel,2024-01-29 04:49:01
Q2T0200957,C04685,42.2,books,2024-01-29 04:59:18
Q2T0200958,C04080,152.32,electronics,2024-01-29 05:39:23
Q2T0200959,C01892,186.6,apparel,2024-01-29 05:46:15
Q2T0200960,C00332,156.83,groceries,2024-01-29 05:59:59
Q2T0200961,C02258,62.3,home,2024-01-29 06:54:47
Q2T0200962,C02237,22.06,apparel,2024-01-29 06:57:31
Q2T0200963,C03208,192.29,books,2024-01-29 07:21:19
Q2T0200964,C03883,51.12,home,2024-01-29 12:28:43
Q2T0200965,C01708,123.56,apparel,2024-01-29 12:51:09
Q2T0200966,C00107,47.14,home,2024-01-29 12:59:54
Q2T0200967,C01337,202.26,books,2024-01-29 13:20:16
Q2T0200968,C01264,165.05,groceries,2024-01-29 14:42:14
Q2T0200969,C00107,179.57,books,2024-01-29 14:57:00
Q2T0200970,C01942,76.88,electronics,2024-01-29 15:18:25
Q2T0200971,C00829,150.81,electronics,2024-01-29 15:34:05
Q2T0200972,C00236,162.64,electronics,2024-01-29 15:38:22
Q2T0200973,C01098,178.04,books,2024-01-29 16:28:26
Q2T0200974,C04082,136.21,home,2024-01-29 16:47:52
Q2T0200975,C03413,173.15,electronics,2024-01-29 17:46:08
Q2T0200976,C00982,41.55,groceries,2024-01-29 18:09:33
Q2T0200977,C01731,170.95,books,2024-01-29 19:25:01
Q2T0200978,C02481,243.56,books,2024-01-29 19:44:45
Q2T0200979,C04561,46.76,home,2024-01-29 19:55:28
Q2T0200980,C00747,110.91,books,2024-01-29 19:57:38
Q2T0200981,C02462,214.52,electronics,2024-01-29 22:38:50
Q2T0200982,C04928,13.57,electronics,2024-01-29 23:28:06
Q2T0200983,C00308,194.98,home,2024-01-29 23:38:52
Q2T0200984,C04781,156.35,electronics,2024-01-29 23:53:18
Q2T0200985,C00261,148.88,home,2024-01-30 01:10:34
Q2T0200986,C01865,164.27,apparel,2024-01-30 02:11:54
Q2T0200987,C03911,37.98,books,2024-01-30 02:25:13
Q2T0200988,C00702,152.38,electronics,2024-01-30 02:30:02
Q2T0200989,C01589,81.34,groceries,2024-01-30 03:54:54
Q2T0200990,C04629,11.8,groceries,2024-01-30 04:59:46
Q2T0200991,C04091,37.29,groceries,2024-01-30 05:22:25
Q2T0200992,C01830,35.6,home,2024-01-30 06:35:48
Q2T0200993,C04073,163.21,groceries,2024-01-30 07:06:13
Q2T0200994,C02128,128.47,apparel,2024-01-30 08:10:02
Q2T0200995,C03487,19.46,books,2024-01-30 09:52:12
Q2T0200996,C04404,182.19,books,2024-01-30 09:53:42
Q2T0200997,C03129,26.68,groceries,2024-01-30 10:18:04
Q2T0200998,C02532,174.78,electronics,2024-01-30 11:24:31
Q2T0200999,C02549,88.94,home,2024-01-30 11:30:37
Q2T0201000,C01483,37.79,apparel,2024-01-30 11:43:03
Q2T0201001,C00399,66.37,books,2024-01-30 12:11:00
Q2T0201002,C04098,120.14,electronics,2024-01-30 12:33:54
Q2T0201003,C01957,121.92,electronics,2024-01-30 13:43:41
Q2T0201004,C01179,33.57,books,2024-01-30 15:03:58
Q2T0201005,C04255,233.29,apparel,2024-01-30 15:19:28
Q2T0201006,C03092,129.58,books,2024-01-30 19:43:51
Q2T0201007,C01016,91.0,groceries,2024-01-30 20:26:43
Q2T0201008,C04430,123.36,electronics,2024-01-30 20:58:59
Q2T0201009,C00904,206.57,apparel,2024-01-30 21:23:16
Q2T0201010,C02216,172.72,apparel,2024-01-30 21:38:13
Q2T0201011,C01400,110.86,apparel,2024-01-30 22:02:46
Q2T0201012,C00704,226.88,home,2024-01-30 22:28:58
Q2T0201013,C03779,150.96,home,2024-01-30 22:30:03
Q2T0201014,C04209,123.43,home,2024-01-30 22:57:53
Q2T0201015,C00941,132.81,home,2024-01-30 23:01:45
Q2T0201016,C03054,145.19,apparel,2024-01-30 23:05:05
Q2T0201017,C00427,92.03,apparel,2024-01-31 00:16:48
Q2T0201018,C04564,40.83,groceries,2024-01-31 00:19:34
Q2T0201019,C03887,239.67,electronics,2024-01-31 01:24:56
Q2T0201020,C04291,122.63,books,2024-01-31 02:03:44
Q2T0201021,C02369,209.51,apparel,2024-01-31 02:12:14
Q2T0201022,C04175,209.68,home,2024-01-31 02:24:16
Q2T0201023,C03186,27.51,home,2024-01-31 02:41:17
Q2T0201024,C03034,8.24,electronics,2024-01-31 03:21:08
Q2T0201025,C00918,182.96,home,2024-01-31 03:30:22
Q2T0201026,C00902,136.38,home,2024-01-31 03:31:07
Q2T0201027,C01212,87.32,home,2024-01-31 04:07:28
Q2T0201028,C01188,146.24,groceries,2024-01-31 04:12:28
Q2T0201029,C00744,148.83,groceries,2024-01-31 04:25:58
Q2T0201030,C00178,206.55,groceries,2024-01-31 04:26:12
Q2T0201031,C01597,69.64,groceries,2024-01-31 04:28:30
Q2T0201032,C04378,110.33,home,2024-01-31 04:35:58
Q2T0201033,C03614,84.07,books,2024-01-31 05:28:34
Q2T0201034,C02247,221.76,apparel,2024-01-31 05:42:10
Q2T0201035,C01391,146.34,books,2024-01-31 05:58:14
Q2T0201036,C00408,127.71,books,2024-01-31 06:03:06
Q2T0201037,C02616,11.09,electronics,2024-01-31 06:51:06
Q2T0201038,C04634,154.08,apparel,2024-01-31 06:55:51
Q2T0201039,C00606,184.07,apparel,2024-01-31 09:06:52
Q2T0201040,C01171,65.91,home,2024-01-31 09:28:16
Q2T0201041,C04870,161.36,electronics,2024-01-31 11:25:32
Q2T0201042,C04541,43.33,books,2024-01-31 11:56:29
Q2T0201043,C01855,205.57,electronics,2024-01-31 12:02:59
Q2T0201044,C04275,16.69,groceries,2024-01-31 12:33:20
Q2T0201045,C02471,14.97,home,2024-01-31 12:44:22
Q2T0201046,C01250,128.49,electronics,2024-01-31 12:50:00
Q2T0201047,C03851,63.36,electronics,2024-01-31 13:40:58
Q2T0201048,C01383,93.61,groceries,2024-01-31 14:10:48
Q2T0201049,C02691,16.03,home,2024-01-31 14:53:22
Q2T0201050,C00339,241.96,apparel,2024-01-31 15:09:56
Q2T0201051,C02744,183.39,groceries,2024-01-31 15:16:34
Q2T0201052,C00525,151.97,groceries,2024-01-31 15:42:44
Q2T0201053,C02305,156.95,home,2024-01-31 15:45:58
Q2T0201054,C00708,129.19,home,2024-01-31 16:07:59
Q2T0201055,C02646,82.18,home,2024-01-31 16:14:10
Q2T0201056,C03346,168.94,apparel,2024-01-31 21:23:00
Q2T0201057,C04035,137.9,apparel,2024-01-31 22:12:06
Q2T0201058,C01952,164.51,apparel,2024-02-01 00:23:47
Q2T0201059,C00779,6.45,apparel,2024-02-01 00:57:17
Q2T0201060,C04825,173.61,books,2024-02-01 01:49:29
Q2T0201061,C02615,170.5,electronics,2024-02-01 04:22:22
Q2T0201062,C01465,5.84,apparel,2024-02-01 04:29:52
Q2T0201063,C03145,142.51,books,2024-02-01 05:06:42
Q2T0201064,C03576,15.97,electronics,2024-02-01 05:25:18
Q2T0201065,C00749,150.61,books,2024-02-01 06:07:15
Q2T0201066,C00238,227.78,apparel,2024-02-01 08:09:04
Q2T0201067,C01222,159.02,books,2024-02-01 08:16:54
Q2T0201068,C02723,29.74,books,2024-02-01 10:07:27
Q2T0201069,C01593,161.96,groceries,2024-02-01 10:26:50
Q2T0201070,C02510,48.38,books,2024-02-01 10:49:45
Q2T0201071,C01039,141.21,home,2024-02-01 11:18:43
Q2T0201072,C03839,177.32,home,2024-02-01 11:31:38
Q2T0201073,C00614,248.98,books,2024-02-01 11:54:47
Q2T0201074,C04670,84.47,home,2024-02-01 12:33:17
Q2T0201075,C04005,116.34,electronics,2024-02-01 12:49:03
Q2T0201076,C02060,110.36,books,2024-02-01 12:55:37
Q2T0201077,C03361,249.63,electronics,2024-02-01 14:27:58
Q2T0201078,C00360,6.8,groceries,2024-02-01 14:36:19
Q2T0201079,C01844,179.9,groceries,2024-02-01 16:06:56
Q2T0201080,C02833,98.16,groceries,2024-02-01 17:00:20
Q2T0201081,C03397,157.88,apparel,2024-02-01 17:56:03
Q2T0201082,C02038,191.5,electronics,2024-02-01 18:49:35
Q2T0201083,C02121,92.47,groceries,2024-02-01 20:24:25
Q2T0201084,C03041,207.38,electronics,2024-02-01 20:48:09
Q2T0201085,C04176,102.28,electronics,2024-02-01 21:32:30
Q2T0201086,C02761,129.47,books,2024-02-01 22:35:59
Q2T0201087,C04514,165.31,groceries,2024-02-01 23:48:42
Q2T0201088,C00307,67.13,books,2024-02-02 00:12:25
Q2T0201089,C01505,115.54,home,2024-02-02 01:17:08
Q2T0201090,C02026,56.31,apparel,2024-02-02 01:48:45
Q2T0201091,C04903,150.35,groceries,2024-02-02 04:40:18
Q2T0201092,C01392,219.3,books,2024-02-02 06:00:55
Q2T0201093,C03327,63.2,books,2024-02-02 06:08:08
Q2T0201094,C02063,206.77,home,2024-02-02 08:08:16
Q2T0201095,C00811,209.83,home,2024-02-02 08:56:38
Q2T0201096,C00724,158.87,electronics,2024-02-02 09:05:31
Q2T0201097,C03913,144.85,home,2024-02-02 09:22:00
Q2T0201098,C01710,132.75,groceries,2024-02-02 11:00:55
Q2T0201099,C04196,101.14,home,2024-02-02 12:07:51
Q2T0201100,C01058,131.11,books,2024-02-02 12:14:14
Q2T0201101,C01410,125.5,books,2024-02-02 13:37:46
Q2T0201102,C04925,211.94,groceries,2024-02-02 15:43:08
Q2T0201103,C02582,144.59,books,2024-02-02 16:35:31
Q2T0201104,C03175,165.91,groceries,2024-02-02 17:23:51
Q2T0201105,C02688,71.66,books,2024-02-02 18:44:17
Q2T0201106,C00291,154.74,books,2024-02-02 18:58:46
Q2T0201107,C03578,123.16,groceries,2024-02-02 19:53:30
Q2T0201108,C03889,201.11,groceries,2024-02-02 20:09:12
Q2T0201109,C00576,105.03,apparel,2024-02-02 20:43:02
Q2T0201110,C00324,58.62,books,2024-02-03 00:33:09
Q2T0201111,C03505,224.37,electronics,2024-02-03 00:35:13
Q2T0201112,C01637,188.25,apparel,2024-02-03 00:53:29
Q2T0201113,C04741,55.13,books,2024-02-03 02:10:07
Q2T0201114,C01542,13.14,books,2024-02-03 03:13:38
Q2T0201115,C02994,134.02,apparel,2024-02-03 03:26:24
Q2T0201116,C01914,223.91,apparel,2024-02-03 04:11:54
Q2T0201117,C02606,168.62,home,2024-02-03 05:15:05
Q2T0201118,C02485,165.53,electronics,2024-02-03 05:34:11
Q2T0201119,C03349,242.37,books,2024-02-03 05:57:29
Q2T0201120,C04371,182.4,home,2024-02-03 05:59:13
Q2T0201121,C00764,233.44,groceries,2024-02-03 05:59:46
Q2T0201122,C03662,22.14,books,2024-02-03 06:22:53
Q2T0201123,C02408,248.95,electronics,2024-02-03 07:39:59
Q2T0201124,C04373,104.2,groceries,2024-02-03 07:57:26
Q2T0201125,C02974,232.72,books,2024-02-03 10:19:13
Q2T0201126,C03139,187.96,home,2024-02-03 11:52:34
Q2T0201127,C03763,103.23,apparel,2024-02-03 12:09:25
Q2T0201128,C04943,222.15,groceries,2024-02-03 14:35:03
Q2T0201129,C03150,30.29,electronics,2024-02-03 15:05:13
Q2T0201130,C00256,81.41,books,2024-02-03 15:17:53
Q2T0201131,C01666,245.49,home,2024-02-03 16:13:16
Q2T0201132,C01938,85.25,home,2024-02-03 16:50:07
Q2T0201133,C03294,247.75,electronics,2024-02-03 17:16:30
Q2T0201134,C04143,93.97,books,2024-02-03 18:12:24
Q2T0201135,C03250,159.93,books,2024-02-03 18:39:33
Q2T0201136,C00023,138.01,groceries,2024-02-03 18:52:46
Q2T0201137,C04611,118.24,home,2024-02-03 19:56:55
Q2T0201138,C04352,34.94,groceries,2024-02-03 19:57:36
Q2T0201139,C03260,127.68,home,2024-02-03 20:33:48
Q2T0201140,C02182,85.62,home,2024-02-03 20:58:28
Q2T0201141,C00888,120.84,home,2024-02-03 21:13:22
Q2T0201142,C03409,70.57,electronics,2024-02-03 22:22:15
Q2T0201143,C00261,121.74,electronics,2024-02-03 23:11:24
Q2T0201144,C04156,85.12,groceries,2024-02-03 23:49:41
Q2T0201145,C03015,177.57,home,2024-02-03 23:55:04
Q2T0201146,C04994,199.21,books,2024-02-04 00:20:30
Q2T0201147,C03268,164.9,home,2024-02-04 00:23:51
Q2T0201148,C00051,11.14,books,2024-02-04 00:39:31
Q2T0201149,C01931,51.85,groceries,2024-02-04 01:16:27
Q2T0201150,C03224,14.56,books,2024-02-04 01:41:52
Q2T0201151,C01221,5.34,apparel,2024-02-04 01:43:03
Q2T0201152,C03401,205.05,apparel,2024-02-04 01:55:26
Q2T0201153,C04045,127.97,apparel,2024-02-04 02:07:25
Q2T0201154,C00677,140.01,groceries,2024-02-04 04:52:24
Q2T0201155,C04438,76.6,electronics,2024-02-04 05:01:28
Q2T0201156,C04140,61.69,apparel,2024-02-04 05:07:29
Q2T0201157,C01537,228.39,groceries,2024-02-04 05:09:25
Q2T0201158,C04034,124.33,apparel,2024-02-04 05:27:32
Q2T0201159,C00309,160.77,apparel,2024-02-04 05:34:48
Q2T0201160,C00950,31.11,home,2024-02-04 06:15:45
Q2T0201161,C01423,153.96,electronics,2024-02-04 06:16:37
Q2T0201162,C01479,125.43,electronics,2024-02-04 11:32:58
Q2T0201163,C00560,16.97,home,2024-02-04 12:22:33
Q2T0201164,C01574,16.27,books,2024-02-04 12:23:12
Q2T0201165,C04811,12.52,home,2024-02-04 12:53:47
Q2T0201166,C02620,158.29,books,2024-02-04 12:58:02
Q2T0201167,C01412,124.26,books,2024-02-04 14:00:16
Q2T0201168,C02634,244.72,apparel,2024-02-04 14:05:44
Q2T0201169,C04487,162.57,apparel,2024-02-04 14:19:54
Q2T0201170,C03596,191.26,electronics,2024-02-04 15:04:20
Q2T0201171,C02247,33.87,apparel,2024-02-04 16:15:27
Q2T0201172,C01686,188.33,books,2024-02-04 19:01:58
Q2T0201173,C00349,244.86,groceries,2024-02-04 19:35:48
Q2T0201174,C01060,170.37,books,2024-02-04 20:22:32
Q2T0201175,C03293,48.42,books,2024-02-04 20:52:21
Q2T0201176,C03409,208.89,groceries,2024-02-04 21:16:05
Q2T0201177,C04566,191.93,groceries,2024-02-04 22:04:21
Q2T0201178,C03144,218.42,books,2024-02-04 22:12:04
Q2T0201179,C02158,41.2,electronics,2024-02-04 22:36:10
Q2T0201180,C00254,188.88,electronics,2024-02-05 00:00:55
Q2T0201181,C01638,207.86,books,2024-02-05 02:37:39
Q2T0201182,C04854,64.85,apparel,2024-02-05 03:21:00
Q2T0201183,C02991,165.08,books,2024-02-05 04:24:14
Q2T0201184,C03694,198.84,electronics,2024-02-05 04:31:04
Q2T0201185,C03540,62.21,groceries,2024-02-05 04:39:00
Q2T0201186,C02787,103.81,home,2024-02-05 04:39:37
Q2T0201187,C00435,29.22,books,2024-02-05 05:10:33
Q2T0201188,C03433,211.79,electronics,2024-02-05 05:12:21
Q2T0201189,C01332,132.71,home,2024-02-05 05:51:16
Q2T0201190,C02991,212.45,groceries,2024-02-05 06:21:08
Q2T0201191,C01244,243.4,home,2024-02-05 06:52:58
Q2T0201192,C04496,73.41,books,2024-02-05 09:24:41
Q2T0201193,C02284,134.74,home,2024-02-05 10:36:30
Q2T0201194,C04479,104.94,home,2024-02-05 10:54:11
Q2T0201195,C04347,218.32,groceries,2024-02-05 11:30:41
Q2T0201196,C02242,59.2,apparel,2024-02-05 12:42:52
Q2T0201197,C01537,138.08,groceries,2024-02-05 13:45:40
Q2T0201198,C02853,157.28,apparel,2024-02-05 14:04:01
Q2T0201199,C02272,97.89,electronics,2024-02-05 14:46:37
Q2T0201200,C02521,135.03,apparel,2024-02-05 14:47:22
Q2T0201201,C02620,236.06,apparel,2024-02-05 14:55:35
Q2T0201202,C03624,53.68,groceries,2024-02-05 15:46:54
Q2T0201203,C03113,195.45,home,2024-02-05 16:48:00
Q2T0201204,C04280,211.72,apparel,2024-02-05 17:12:16
Q2T0201205,C03493,43.08,home,2024-02-05 17:27:31
Q2T0201206,C02298,33.2,apparel,2024-02-05 18:45:29
Q2T0201207,C02252,122.4,home,2024-02-05 19:19:51
Q2T0201208,C03289,57.82,electronics,2024-02-05 19:30:36
Q2T0201209,C02503,93.7,groceries,2024-02-05 20:04:29
Q2T0201210,C03653,123.68,home,2024-02-05 20:48:11
Q2T0201211,C04432,233.03,apparel,2024-02-05 21:01:58
Q2T0201212,C04208,60.09,groceries,2024-02-05 21:32:02
Q2T0201213,C03881,170.65,apparel,2024-02-05 21:34:21
Q2T0201214,C01398,129.02,apparel,2024-02-05 21:43:47
Q2T0201215,C02194,212.2,electronics,2024-02-05 22:09:21
Q2T0201216,C04946,23.08,books,2024-02-05 22:58:12
Q2T0201217,C04910,223.88,electronics,2024-02-05 23:02:52
Q2T0201218,C01606,108.28,electronics,2024-02-05 23:19:43
Q2T0201219,C04650,148.8,home,2024-02-06 00:14:06
Q2T0201220,C02219,59.24,books,2024-02-06 00:30:29
Q2T0201221,C02762,103.06,groceries,2024-02-06 01:16:04
Q2T0201222,C03485,106.51,books,2024-02-06 02:48:42
Q2T0201223,C03511,12.05,electronics,2024-02-06 03:15:15
Q2T0201224,C01550,60.84,books,2024-02-06 03:30:00
Q2T0201225,C04904,80.99,apparel,2024-02-06 04:14:18
Q2T0201226,C03299,198.05,home,2024-02-06 04:18:21
Q2T0201227,C01152,25.45,apparel,2024-02-06 07:13:06
Q2T0201228,C00399,98.31,home,2024-02-06 08:11:27
Q2T0201229,C03998,76.84,groceries,2024-02-06 08:23:00
Q2T0201230,C03485,38.49,books,2024-02-06 09:15:26
Q2T0201231,C00533,228.94,apparel,2024-02-06 10:01:45
Q2T0201232,C01742,36.57,groceries,2024-02-06 10:24:26
Q2T0201233,C00232,158.48,books,2024-02-06 10:33:50
Q2T0201234,C00291,104.15,groceries,2024-02-06 10:47:31
Q2T0201235,C02933,12.18,groceries,2024-02-06 11:08:15
Q2T0201236,C04121,191.77,books,2024-02-06 11:23:20
Q2T0201237,C03375,228.31,books,2024-02-06 12:50:44
Q2T0201238,C00069,87.2,books,2024-02-06 14:59:42
Q2T0201239,C04210,13.86,groceries,2024-02-06 15:02:51
Q2T0201240,C00005,61.79,home,2024-02-06 16:00:05
Q2T0201241,C02031,246.78,groceries,2024-02-06 16:19:23
Q2T0201242,C00065,231.5,apparel,2024-02-06 16:53:54
Q2T0201243,C00483,26.2,books,2024-02-06 17:07:20
Q2T0201244,C00828,150.45,home,2024-02-06 17:19:50
Q2T0201245,C04752,227.52,groceries,2024-02-06 18:54:49
Q2T0201246,C01899,51.02,electronics,2024-02-06 19:26:42
Q2T0201247,C04875,136.95,electronics,2024-02-06 19:47:11
Q2T0201248,C02566,82.19,home,2024-02-06 20:40:24
Q2T0201249,C02306,97.65,books,2024-02-06 21:22:38
Q2T0201250,C02750,24.97,groceries,2024-02-06 22:46:44
Q2T0201251,C03442,181.26,books,2024-02-06 23:07:36
Q2T0201252,C00140,172.73,electronics,2024-02-06 23:09:02
Q2T0201253,C03451,85.29,apparel,2024-02-07 02:02:06
Q2T0201254,C01051,160.06,electronics,2024-02-07 02:17:16
Q2T0201255,C04869,11.36,home,2024-02-07 03:06:36
Q2T0201256,C02152,5.62,apparel,2024-02-07 07:31:17
Q2T0201257,C00883,244.25,books,2024-02-07 08:54:43
Q2T0201258,C02634,214.78,books,2024-02-07 11:50:08
Q2T0201259,C04285,208.25,groceries,2024-02-07 11:55:58
Q2T0201260,C01850,153.14,electronics,2024-02-07 12:14:13
Q2T0201261,C04128,87.3,electronics,2024-02-07 12:16:31
Q2T0201262,C04883,24.98,books,2024-02-07 12:18:07
Q2T0201263,C01360,30.51,groceries,2024-02-07 13:02:58
Q2T0201264,C02367,168.69,home,2024-02-07 13:10:34
Q2T0201265,C04011,116.96,home,2024-02-07 14:04:24
Q2T0201266,C00503,178.64,groceries,2024-02-07 14:25:47
Q2T0201267,C04380,88.86,books,2024-02-07 15:04:32
Q2T0201268,C00962,148.22,books,2024-02-07 18:24:48
Q2T0201269,C01853,87.74,books,2024-02-07 18:51:41
Q2T0201270,C01704,244.76,electronics,2024-02-07 19:21:33
Q2T0201271,C03456,24.3,groceries,2024-02-07 19:24:28
Q2T0201272,C00308,205.19,apparel,2024-02-07 21:21:13
Q2T0201273,C04506,81.15,apparel,2024-02-07 23:03:22
Q2T0201274,C03463,104.8,home,2024-02-07 23:18:15
Q2T0201275,C04523,193.28,books,2024-02-08 00:24:44
Q2T0201276,C02651,65.07,electronics,2024-02-08 01:12:08
Q2T0201277,C02593,73.44,electronics,2024-02-08 01:24:32
Q2T0201278,C02715,111.69,home,2024-02-08 01:39:57
Q2T0201279,C02712,16.8,apparel,2024-02-08 01:54:15
Q2T0201280,C00017,150.45,apparel,2024-02-08 03:51:22
Q2T0201281,C00946,11.64,apparel,2024-02-08 04:24:06
Q2T0201282,C03798,129.12,home,2024-02-08 05:59:31
Q2T0201283,C00913,39.55,apparel,2024-02-08 07:00:36
Q2T0201284,C04761,9.13,electronics,2024-02-08 09:11:26
Q2T0201285,C00604,67.43,electronics,2024-02-08 09:39:45
Q2T0201286,C01850,137.77,home,2024-02-08 09:57:58
Q2T0201287,C02549,53.31,books,2024-02-08 11:20:06
Q2T0201288,C03901,165.63,electronics,2024-02-08 13:30:33
Q2T0201289,C04390,97.41,electronics,2024-02-08 14:19:11
Q2T0201290,C00462,190.42,groceries,2024-02-08 14:46:06
Q2T0201291,C04887,71.42,apparel,2024-02-08 14:55:05
Q2T0201292,C03265,179.05,electronics,2024-02-08 17:06:49
Q2T0201293,C04578,147.9,electronics,2024-02-08 17:25:52
Q2T0201294,C00897,108.56,books,2024-02-08 18:58:46
Q2T0201295,C02481,131.68,electronics,2024-02-08 19:06:06
Q2T0201296,C03170,58.6,groceries,2024-02-08 21:02:55
Q2T0201297,C03804,149.98,apparel,2024-02-08 21:55:48
Q2T0201298,C03317,214.52,home,2024-02-08 22:08:44
Q2T0201299,C01426,119.01,electronics,2024-02-08 22:12:39
Q2T0201300,C03790,229.18,books,2024-02-08 22:13:44
Q2T0201301,C02204,18.84,apparel,2024-02-08 23:08:48
