transaction_id,customer_id,amount,category,transaction_date
Q1T0100870,C00221,38.96,groceries,2023-10-02 13:59:40
Q1T0100871,C02098,20.29,apparel,2023-10-06 20:14:41
Q1T0100872,C02400,130.2,electronics,2023-12-04 18:20:46
Q1T0100873,C02249,231.02,apparel,2023-10-05 11:32:50
Q1T0100874,C01619,71.8,home,2023-10-25 07:13:55
Q1T0100875,C04574,219.42,electronics,2023-10-28 05:29:21
Q1T0100876,C01882,55.63,electronics,2023-10-17 15:31:21
Q1T0100877,C04095,209.76,apparel,2023-10-18 05:54:46
Q1T0100878,C00181,113.7,groceries,2023-11-28 00:27:19
Q1T0100879,C01791,248.34,electronics,2023-10-13 06:03:11
Q1T0100880,C00686,241.91,apparel,2023-11-15 21:43:01
Q1T0100881,C03562,15.61,groceries,2023-10-22 22:24:41
Q1T0100882,C03887,87.24,groceries,2023-10-30 23:53:13
Q1T0100883,C00433,118.82,books,2023-12-22 09:52:50
Q1T0100884,C01190,106.28,books,2023-10-09 00:42:18
Q1T0100885,C04894,81.01,groceries,2023-12-11 01:36:41
Q1T0100886,C00802,147.85,home,2023-11-15 16:42:33
Q1T0100887,C03920,208.09,electronics,2023-10-09 06:55:43
Q1T0100888,C02045,248.95,books,2023-11-05 17:25:31
Q1T0100889,C01165,193.05,books,2023-12-17 03:33:11
Q1T0100890,C04165,235.44,home,2023-11-16 16:05:25
Q1T0100891,C00554,89.32,home,2023-10-04 21:19:31
Q1T0100892,C03732,67.75,books,2023-11-29 16:22:04
Q1T0100893,C03112,26.26,apparel,2023-11-15 13:06:02
Q1T0100894,C04824,210.82,electronics,2023-12-27 17:03:24
Q1T0100895,C02552,131.82,books,2023-10-15 09:29:30
Q1T0100896,C02356,42.11,groceries,2023-11-20 22:40:55
Q1T0100897,C04588,161.9,electronics,2023-10-21 11:45:56
Q1T0100898,C01593,150.12,home,2023-12-23 18:33:19
Q1T0100899,C02786,131.38,groceries,2023-10-24 13:39:28
Q1T0100900,C02904,12.28,apparel,2023-12-08 21:21:31
Q1T0100901,C02968,5.87,electronics,2023-12-28 22:29:37
Q1T0100902,C02315,179.52,apparel,2023-10-01 23:29:32
Q1T0100903,C00044,59.56,groceries,2023-12-24 16:40:28
Q1T0100904,C02697,103.04,apparel,2023-12-09 08:28:40
Q1T0100905,C01052,25.08,electronics,2023-11-30 01:56:28
Q1T0100906,C02351,41.44,apparel,2023-12-17 11:34:27
Q1T0100907,C03323,69.42,books,2023-12-22 14:51:13
Q1T0100908,C01056,34.19,apparel,2023-12-19 11:54:44
Q1T0100909,C03026,157.98,apparel,2023-12-04 13:31:17
Q1T0100910,C03228,31.18,home,2023-10-22 07:22:29
Q1T0100911,C04065,146.04,electronics,2023-11-30 09:17:11
Q1T0100912,C01607,129.57,electronics,2023-11-15 00:09:35
Q1T0100913,C03696,67.03,apparel,2023-11-27 04:30:33
Q1T0100914,C01041,94.7,groceries,2023-11-26 21:41:00
Q1T0100915,C02454,141.91,electronics,2023-11-14 15:30:26
Q1T0100916,C01691,161.33,books,2023-12-03 23:33:00
Q1T0100917,C03134,137.26,books,2023-11-13 08:36:18
Q1T0100918,C01251,197.34,home,2023-11-11 00:23:47
Q1T0100919,C00764,213.54,apparel,2023-11-28 09:15:47
Q1T0100920,C02655,20.14,apparel,2023-11-28 02:58:26
Q1T0100921,C00508,69.28,apparel,2023-12-10 02:01:08
Q1T0100922,C04578,235.81,groceries,2023-10-19 08:32:22
Q1T0100923,C00275,117.3,apparel,2023-12-28 23:12:21
Q1T0100924,C00350,95.33,home,2023-11-12 15:16:55
Q1T0100925,C00985,136.8,books,2023-11-02 19:55:09
Q1T0100926,C03758,68.02,books,2023-10-11 21:19:15
Q1T0100927,C02084,112.46,electronics,2023-11-27 23:47:14
Q1T0100928,C00228,130.97,home,2023-11-28 19:22:10
Q1T0100929,C01931,168.2,groceries,2023-10-22 08:10:42
Q1T0100930,C01181,154.28,apparel,2023-12-02 02:53:59
Q1T0100931,C00231,38.52,books,2023-10-31 13:43:21
Q1T0100932,C01946,186.7,books,2023-11-15 17:26:20
Q1T0100933,C00473,187.04,books,2023-10-06 16:21:07
Q1T0100934,C02369,93.33,books,2023-12-09 08:53:17
Q1T0100935,C00825,65.96,home,2023-11-28 15:45:37
Q1T0100936,C02506,170.84,books,2023-12-01 15:06:48
Q1T0100937,C02509,34.85,books,2023-12-21 01:17:13
Q1T0100938,C00211,34.73,apparel,2023-10-31 19:04:58
Q1T0100939,C01280,7.37,home,2023-10-14 14:41:43
Q1T0100940,C03840,96.54,groceries,2023-11-29 21:45:41
Q1T0100941,C04927,163.55,books,2023-11-11 18:57:58
Q1T0100942,C02583,12.14,books,2023-12-18 05:57:56
Q1T0100943,C01986,28.0,home,2023-11-20 00:34:42
Q1T0100944,C04018,50.74,home,2023-11-21 07:39:03
Q1T0100945,C03113,153.18,groceries,2023-12-25 05:45:33
Q1T0100946,C04124,95.96,electronics,2023-11-15 08:44:00
Q1T0100947,C01520,21.4,books,2023-12-11 02:21:16
Q1T0100948,C02837,57.07,home,2023-11-15 21:30:59
Q1T0100949,C04813,142.72,home,2023-11-15 10:20:49
Q1T0100950,C04514,104.39,home,2023-10-18 02:23:14
Q1T0100951,C04330,25.46,books,2023-10-05 13:40:45
Q1T0100952,C01208,239.33,home,2023-12-05 21:59:54
Q1T0100953,C01596,55.77,electronics,2023-10-04 11:28:16
Q1T0100954,C04340,210.36,apparel,2023-11-18 07:11:20
Q1T0100955,C02284,44.82,apparel,2023-11-14 15:08:23
Q1T0100956,C04187,17.21,home,2023-10-23 08:32:54
Q1T0100957,C03698,87.95,apparel,2023-10-06 08:22:09
Q1T0100958,C02039,140.71,apparel,2023-12-02 20:49:13
Q1T0100959,C02316,157.6,home,2023-11-29 22:41:09
Q1T0100960,C00165,193.74,books,2023-11-08 15:32:54
Q1T0100961,C04246,74.82,books,2023-12-15 14:30:46
Q1T0100962,C00075,200.26,apparel,2023-10-24 03:46:27
Q1T0100963,C01391,133.87,books,2023-10-28 13:27:05
Q1T0100964,C01148,8.41,electronics,2023-11-15 18:41:27
Q1T0100965,C03592,97.79,groceries,2023-10-18 22:28:20
Q1T0100966,C04483,173.57,books,2023-12-31 15:15:54
Q1T0100967,C04491,121.69,groceries,2023-10-07 10:59:28
Q1T0100968,C02478,107.03,apparel,2023-12-18 12:21:26
Q1T0100969,C00608,12.7,apparel,2023-10-02 08:08:23
Q1T0100970,C00455,223.91,home,2023-10-01 12:19:10
Q1T0100971,C02349,110.93,books,2023-12-30 16:08:13
Q1T0100972,C04692,8.9,apparel,2023-12-27 01:44:10
Q1T0100973,C00930,214.65,groceries,2023-12-02 04:38:33
Q1T0100974,C03524,227.03,home,2023-10-04 18:54:34
Q1T0100975,C04344,17.62,apparel,2023-12-24 03:28:14
Q1T0100976,C01778,22.11,books,2023-10-30 02:57:28
Q1T0100977,C01254,221.62,home,2023-12-19 23:45:41
Q1T0100978,C03395,133.82,books,2023-12-29 08:12:23
Q1T0100979,C03661,228.4,apparel,2023-12-08 10:25:17
Q1T0100980,C03469,57.5,books,2023-11-17 11:11:43
Q1T0100981,C02318,218.04,groceries,2023-11-10 19:23:46
Q1T0100982,C03593,183.83,groceries,2023-10-23 15:18:15
Q1T0100983,C00253,149.38,home,2023-12-25 02:52:22
Q1T0100984,C00157,209.86,groceries,2023-10-10 07:52:23
Q1T0100985,C01572,237.86,apparel,2023-10-15 22:31:25
Q1T0100986,C04400,54.25,electronics,2023-12-24 11:52:21
Q1T0100987,C03199,160.33,apparel,2023-12-14 19:55:07
Q1T0100988,C01360,215.36,groceries,2023-11-12 21:06:11
Q1T0100989,C00271,237.14,books,2023-12-25 02:58:33
Q1T0100990,C04529,174.37,apparel,2023-12-27 16:26:42
Q1T0100991,C01225,111.46,apparel,2023-12-13 11:58:12
Q1T0100992,C02311,168.06,groceries,2023-12-17 19:51:04
Q1T0100993,C02124,223.5,home,2023-12-19 07:23:33
Q1T0100994,C04368,156.48,books,2023-12-05 06:27:29
Q1T0100995,C00039,177.67,home,2023-12-04 13:25:45
Q1T0100996,C00735,8.2,home,2023-11-09 09:47:23
Q1T0100997,C04703,120.07,electronics,2023-11-05 01:48:01
Q1T0100998,C04081,81.19,electronics,2023-10-21 05:47:09
Q1T0100999,C00152,199.01,groceries,2023-11-28 04:26:38
Q1T0101000,C03325,222.64,home,2023-11-04 20:28:59
Q1T0101001,C02279,26.23,books,2023-10-01 18:52:47
Q1T0101002,C03503,172.27,home,2023-11-18 12:05:03
Q1T0101003,C03212,87.29,groceries,2023-11-25 10:21:50
Q1T0101004,C04919,177.18,books,2023-11-14 21:55:46
Q1T0101005,C00060,80.24,home,2023-10-06 13:56:34
Q1T0101006,C03026,226.13,groceries,2023-11-21 12:13:21
Q1T0101007,C04173,222.91,books,2023-10-28 20:35:49
Q1T0101008,C03739,126.41,electronics,2023-10-23 00:07:05
Q1T0101009,C02453,68.44,home,2023-12-14 16:48:13
Q1T0101010,C03474,211.56,home,2023-12-03 06:26:03
Q1T0101011,C03378,154.55,books,2023-12-23 22:27:16
Q1T0101012,C03727,53.54,home,2023-10-15 00:45:47
Q1T0101013,C03027,40.66,apparel,2023-10-09 14:50:10
Q1T0101014,C02736,7.81,electronics,2023-11-13 07:51:40
Q1T0101015,C02899,128.92,home,2023-11-28 11:27:30
Q1T0101016,C04382,122.36,home,2023-10-09 11:46:42
Q1T0101017,C00346,70.63,groceries,2023-10-07 14:01:08
Q1T0101018,C00769,239.14,books,2023-10-31 07:09:37
Q1T0101019,C00036,175.41,groceries,2023-12-18 07:21:41
Q1T0101020,C04549,12.39,books,2023-11-08 19:52:55
Q1T0101021,C02766,75.08,apparel,2023-11-01 00:08:44
Q1T0101022,C04229,46.11,apparel,2023-11-08 13:50:03
Q1T0101023,C04311,187.86,books,2023-12-05 21:39:28
Q1T0101024,C04546,93.84,home,2023-11-24 23:13:19
Q1T0101025,C03715,69.82,home,2023-11-24 10:38:38
Q1T0101026,C01704,195.02,books,2023-12-03 02:57:10
Q1T0101027,C02195,105.3,books,2023-11-10 01:38:42
Q1T0101028,C01211,47.07,apparel,2023-11-12 18:05:05
Q1T0101029,C00667,182.35,groceries,2023-11-11 02:52:15
Q1T0101030,C00928,108.26,home,2023-11-18 16:55:54
Q1T0101031,C02226,229.55,apparel,2023-12-21 21:03:51
Q1T0101032,C00360,53.8,electronics,2023-12-24 20:35:29
Q1T0101033,C00658,15.08,apparel,2023-10-02 09:04:30
Q1T0101034,C01826,248.21,home,2023-12-09 11:05:00
Q1T0101035,C00336,216.78,electronics,2023-10-27 23:42:51
Q1T0101036,C04446,159.52,groceries,2023-10-22 16:43:37
Q1T0101037,C03212,167.45,home,2023-11-09 04:47:22
Q1T0101038,C03859,110.64,apparel,2023-12-19 17:35:06
Q1T0101039,C00254,86.61,electronics,2023-11-30 02:18:45
Q1T0101040,C01522,52.27,groceries,2023-12-24 07:21:43
Q1T0101041,C03239,193.15,electronics,2023-11-26 05:31:27
Q1T0101042,C02227,49.71,home,2023-11-05 20:46:04
Q1T0101043,C01366,218.63,groceries,2023-10-19 13:01:47
Q1T0101044,C00463,187.12,books,2023-12-13 06:00:50
Q1T0101045,C04953,183.16,books,2023-12-03 18:36:36
Q1T0101046,C02943,160.8,books,2023-11-25 04:37:18
Q1T0101047,C01971,30.44,home,2023-11-21 19:49:10
Q1T0101048,C00236,167.26,electronics,2023-12-18 19:39:53
Q1T0101049,C03317,141.52,books,2023-11-08 23:08:35
Q1T0101050,C04501,35.34,groceries,2023-12-24 05:40:25
Q1T0101051,C02317,149.26,home,2023-10-15 13:12:11
Q1T0101052,C03529,77.94,home,2023-10-22 02:56:26
Q1T0101053,C04616,5.43,groceries,2023-12-31 22:07:32
Q1T0101054,C04989,149.54,books,2023-12-14 08:14:17
Q1T0101055,C01713,40.12,books,2023-10-12 12:08:54
Q1T0101056,C00553,27.38,electronics,2023-11-29 20:02:46
Q1T0101057,C00250,228.56,apparel,2023-12-30 19:36:23
Q1T0101058,C02263,74.43,groceries,2023-12-08 15:58:13
Q1T0101059,C02657,151.79,home,2023-10-12 07:10:37
Q1T0101060,C03493,245.3,apparel,2023-10-24 04:02:03
Q1T0101061,C02458,193.83,electronics,2023-12-24 16:13:48
Q1T0101062,C01796,39.36,groceries,2023-11-23 02:22:48
Q1T0101063,C00558,27.15,apparel,2023-11-27 11:12:06
Q1T0101064,C02538,186.37,electronics,2023-11-30 10:18:53
Q1T0101065,C01155,102.48,apparel,2023-12-23 01:27:17
Q1T0101066,C02924,89.96,apparel,2023-10-14 23:06:15
Q1T0101067,C03476,154.06,home,2023-12-31 10:21:25
Q1T0101068,C02652,199.73,books,2023-11-28 07:02:06
Q1T0101069,C03931,65.11,electronics,2023-11-22 09:07:18
Q1T0101070,C02148,29.43,electronics,2023-11-27 06:33:41
Q1T0101071,C04902,129.98,apparel,2023-10-19 15:11:17
Q1T0101072,C04710,178.49,groceries,2023-10-06 07:48:27
Q1T0101073,C04711,69.97,books,2023-12-05 11:08:58
Q1T0101074,C03412,234.98,groceries,2023-11-01 11:04:05
Q1T0101075,C04330,209.79,apparel,2023-10-21 05:46:14
Q1T0101076,C00285,205.02,apparel,2023-12-16 08:16:03
Q1T0101077,C00062,82.01,apparel,2023-10-07 05:43:35
Q1T0101078,C02528,223.74,electronics,2023-11-23 03:07:10
Q1T0101079,C00675,53.99,home,2023-11-15 07:39:35
Q1T0101080,C04681,185.2,books,2023-10-29 22:13:29
Q1T0101081,C01588,10.64,apparel,2023-11-24 11:55:06
Q1T0101082,C01181,172.8,books,2023-10-01 01:55:17
Q1T0101083,C02895,211.78,electronics,2023-11-06 14:02:53
Q1T0101084,C03235,102.75,home,2023-12-25 09:35:23
Q1T0101085,C03860,174.91,apparel,2023-11-21 08:11:28
Q1T0101086,C03980,37.55,books,2023-10-31 05:46:03
Q1T0101087,C00691,101.03,home,2023-12-01 09:01:09
Q1T0101088,C00751,197.33,home,2023-12-22 17:00:09
Q1T0101089,C04371,207.51,home,2023-10-31 20:53:44
Q1T0101090,C03170,175.73,books,2023-12-07 09:47:15
Q1T0101091,C00952,213.46,electronics,2023-10-20 00:24:17
Q1T0101092,C03281,89.54,apparel,2023-10-15 18:43:06
Q1T0101093,C04473,44.21,electronics,2023-10-30 00:26:52
Q1T0101094,C04358,135.84,home,2023-11-24 03:28:32
Q1T0101095,C04081,160.62,books,2023-12-09 14:39:15
Q1T0101096,C03002,98.85,groceries,2023-10-18 19:44:48
Q1T0101097,C03413,35.87,apparel,2023-12-02 00:51:27
Q1T0101098,C03013,226.08,electronics,2023-12-29 00:48:24
Q1T0101099,C00545,68.68,electronics,2023-11-10 14:33:11
Q1T0101100,C03279,248.94,electronics,2023-11-12 13:31:01
Q1T0101101,C01062,209.61,home,2023-10-20 10:51:18
Q1T0101102,C02894,106.15,apparel,2023-11-26 19:47:17
Q1T0101103,C02772,144.47,books,2023-12-23 22:47:34
Q1T0101104,C02082,230.09,apparel,2023-12-07 11:10:05
Q1T0101105,C00065,57.04,groceries,2023-10-07 19:04:02
Q1T0101106,C03513,236.21,electronics,2023-10-02 17:26:30
Q1T0101107,C02456,192.62,groceries,2023-12-01 04:16:05
Q1T0101108,C00874,6.9,apparel,2023-10-23 02:54:02
Q1T0101109,C00676,148.34,apparel,2023-11-16 02:34:14
Q1T0101110,C03032,69.55,electronics,2023-10-05 06:18:11
Q1T0101111,C02857,111.25,apparel,2023-10-14 16:40:16
Q1T0101112,C04049,135.54,electronics,2023-10-16 08:00:09
Q1T0101113,C01724,161.62,electronics,2023-11-15 21:38:10
Q1T0101114,C02437,35.42,books,2023-11-21 06:40:19
Q1T0101115,C01314,152.95,books,2023-12-16 12:14:32
Q1T0101116,C00158,27.05,books,2023-12-30 22:46:45
Q1T0101117,C02557,204.86,home,2023-11-12 10:21:37
Q1T0101118,C00011,79.86,electronics,2023-11-14 06:16:41
Q1T0101119,C02192,184.27,home,2023-12-12 06:04:12
Q1T0101120,C03381,178.07,electronics,2023-11-26 14:20:27
Q1T0101121,C04023,21.86,home,2023-10-15 19:40:33
Q1T0101122,C04379,14.46,groceries,2023-10-05 03:33:22
Q1T0101123,C03220,133.39,groceries,2023-12-07 17:56:20
Q1T0101124,C01408,93.39,groceries,2023-10-03 20:14:11
Q1T0101125,C00854,36.18,home,2023-11-12 04:09:51
Q1T0101126,C02682,141.3,home,2023-10-18 05:41:03
Q1T0101127,C03014,211.17,electronics,2023-10-19 19:44:44
Q1T0101128,C02089,197.06,apparel,2023-11-09 01:47:33
Q1T0101129,C00304,24.66,books,2023-12-11 05:20:46
Q1T0101130,C00117,52.31,home,2023-10-03 10:35:51
Q1T0101131,C03355,47.82,books,2023-10-13 09:03:00
Q1T0101132,C01801,20.51,books,2023-11-13 22:19:26
Q1T0101133,C01565,105.08,books,2023-10-31 21:54:16
Q1T0101134,C03384,89.51,apparel,2023-10-26 08:38:01
Q1T0101135,C04627,99.91,books,2023-10-09 08:32:09
Q1T0101136,C02323,208.53,groceries,2023-12-08 04:15:41
Q1T0101137,C01396,196.32,groceries,2023-11-16 23:25:08
Q1T0101138,C03821,154.29,apparel,2023-10-24 20:56:02
Q1T0101139,C02069,64.73,home,2023-11-24 09:16:00
Q1T0101140,C01823,218.01,apparel,2023-10-12 04:58:27
Q1T0101141,C00116,97.21,books,2023-10-05 18:50:38
Q1T0101142,C03481,68.05,home,2023-12-25 17:32:43
Q1T0101143,C02938,54.38,groceries,2023-12-09 05:35:28
Q1T0101144,C00102,178.54,home,2023-11-15 06:32:59
Q1T0101145,C04773,227.64,groceries,2023-11-30 20:48:03
Q1T0101146,C04484,121.26,books,2023-12-14 16:47:15
Q1T0101147,C03302,222.85,books,2023-12-05 02:00:17
Q1T0101148,C03347,110.45,electronics,2023-12-03 22:09:07
Q1T0101149,C00496,223.13,books,2023-11-23 07:22:13
Q1T0101150,C01510,122.0,home,2023-11-16 00:23:30
Q1T0101151,C00170,48.25,apparel,2023-12-10 21:34:45
Q1T0101152,C03347,74.34,groceries,2023-11-08 05:19:09
Q1T0101153,C00250,59.12,books,2023-10-24 15:00:17
Q1T0101154,C00652,85.15,groceries,2023-10-03 03:47:33
Q1T0101155,C03110,173.0,apparel,2023-10-18 02:29:44
Q1T0101156,C03845,165.64,apparel,2023-11-20 13:11:23
Q1T0101157,C03599,241.67,books,2023-11-14 09:34:08
Q1T0101158,C01228,17.87,electronics,2023-10-09 12:02:39
Q1T0101159,C01624,105.16,groceries,2023-11-09 03:05:00
Q1T0101160,C02963,58.62,electronics,2023-11-30 22:02:01
Q1T0101161,C03604,48.07,books,2023-11-27 03:09:45
Q1T0101162,C04270,245.91,electronics,2023-11-03 07:37:48
Q1T0101163,C01887,174.53,books,2023-11-25 19:08:25
Q1T0101164,C02670,71.63,home,2023-12-13 15:09:48
Q1T0101165,C01054,128.15,apparel,2023-11-01 12:57:55
Q1T0101166,C02024,228.8,apparel,2023-11-02 17:05:43
Q1T0101167,C04784,131.02,books,2023-11-26 15:11:49
Q1T0101168,C01116,35.19,groceries,2023-12-22 13:07:13
Q1T0101169,C03595,191.11,apparel,2023-11-04 14:01:14
Q1T0101170,C04751,160.78,books,2023-12-01 04:12:52
Q1T0101171,C00359,213.06,books,2023-10-31 18:04:57
Q1T0101172,C00617,242.08,home,2023-10-23 11:46:44
Q1T0101173,C04917,134.43,apparel,2023-11-16 15:19:17
Q1T0101174,C02011,26.71,groceries,2023-12-28 03:41:55
Q1T0101175,C03808,185.08,groceries,2023-11-09 16:12:39
Q1T0101176,C03844,227.26,apparel,2023-11-08 17:19:54
Q1T0101177,C04137,102.98,groceries,2023-11-04 06:01:14
Q1T0101178,C02268,179.95,home,2023-12-16 05:28:27
Q1T0101179,C03985,200.72,books,2023-10-09 11:47:16
Q1T0101180,C02063,34.63,apparel,2023-11-22 02:10:03
Q1T0101181,C01528,135.39,books,2023-12-29 15:17:30
Q1T0101182,C03062,147.19,apparel,2023-11-07 21:33:16
Q1T0101183,C02184,187.65,electronics,2023-12-30 04:40:51
Q1T0101184,C00125,201.26,groceries,2023-12-14 09:20:22
Q1T0101185,C01568,11.65,groceries,2023-12-24 10:45:31
Q1T0101186,C04621,160.8,groceries,2023-12-31 11:41:27
Q1T0101187,C02907,110.18,home,2023-11-02 06:36:11
Q1T0101188,C02143,134.44,home,2023-11-11 03:05:15
Q1T0101189,C03976,195.56,books,2023-10-30 22:19:40
Q1T0101190,C00999,216.97,groceries,2023-12-19 05:11:29
Q1T0101191,C04909,48.76,apparel,2023-12-23 16:59:16
Q1T0101192,C04270,109.22,books,2023-10-08 00:45:43
Q1T0101193,C00653,209.18,books,2023-12-10 05:22:14
Q1T0101194,C04222,203.7,books,2023-11-18 07:37:18
Q1T0101195,C01202,181.97,apparel,2023-10-18 23:08:33
Q1T0101196,C00497,47.24,apparel,2023-11-14 00:20:17
Q1T0101197,C02675,243.82,apparel,2023-12-02 17:21:02
Q1T0101198,C04821,157.43,apparel,2023-12-28 14:49:56
Q1T0101199,C01754,191.34,electronics,2023-10-16 09:52:25
Q1T0101200,C04731,79.58,apparel,2023-11-17 13:30:10
Q1T0101201,C00235,187.43,groceries,2023-11-18 05:47:53
Q1T0101202,C02295,83.13,electronics,2023-12-13 12:40:27
Q1T0101203,C04395,11.06,apparel,2023-10-29 17:41:01
Q1T0101204,C01930,79.6,electronics,2023-12-13 15:18:37
Q1T0101205,C04409,223.22,books,2023-10-17 16:15:03
Q1T0101206,C00164,188.99,home,2023-10-16 15:51:55
Q1T0101207,C01619,99.59,electronics,2023-10-12 18:19:10
Q1T0101208,C00115,136.72,books,2023-11-02 13:24:56
Q1T0101209,C04409,212.25,home,2023-12-06 04:22:37
Q1T0101210,C01075,71.4,home,2023-11-09 23:02:49
Q1T0101211,C02154,78.38,electronics,2023-11-08 05:01:55
Q1T0101212,C02463,69.24,apparel,2023-12-03 10:30:07
Q1T0101213,C03963,242.78,electronics,2023-12-09 11:52:17
Q1T0101214,C00594,51.75,apparel,2023-10-11 14:44:31
Q1T0101215,C03206,201.92,home,2023-10-21 19:05:37
Q1T0101216,C00963,180.28,books,2023-12-07 18:51:00
Q1T0101217,C04834,223.77,electronics,2023-10-09 00:46:49
Q1T0101218,C04873,238.47,apparel,2023-10-30 06:29:03
Q1T0101219,C00808,54.88,electronics,2023-11-05 23:42:00
Q1T0101220,C02842,141.0,electronics,2023-11-30 18:11:07
Q1T0101221,C02132,68.39,books,2023-10-17 23:45:06
Q1T0101222,C00856,182.82,groceries,2023-11-25 09:01:07
Q1T0101223,C04313,133.46,electronics,2023-10-16 18:21:54
Q1T0101224,C03735,176.86,groceries,2023-11-08 18:15:46
Q1T0101225,C01167,107.07,electronics,2023-10-09 23:29:00
Q1T0101226,C02458,148.53,apparel,2023-11-14 03:42:50
Q1T0101227,C01132,214.9,home,2023-12-17 14:21:59
Q1T0101228,C04393,208.25,groceries,2023-10-24 09:47:59
Q1T0101229,C02936,40.49,apparel,2023-11-17 11:37:53
Q1T0101230,C02128,144.94,electronics,2023-10-22 16:07:45
Q1T0101231,C04023,208.15,apparel,2023-11-01 11:40:50
Q1T0101232,C04489,180.5,apparel,2023-11-30 04:08:18
Q1T0101233,C01026,166.01,apparel,2023-11-24 01:49:39
Q1T0101234,C01753,181.6,apparel,2023-10-09 06:11:17
Q1T0101235,C02635,24.89,books,2023-10-06 18:41:30
Q1T0101236,C01178,86.4,apparel,2023-12-08 16:33:02
Q1T0101237,C04742,240.16,books,2023-12-19 13:53:15
Q1T0101238,C03377,109.7,apparel,2023-12-31 04:13:20
Q1T0101239,C03930,153.26,apparel,2023-10-22 13:02:13
Q1T0101240,C02476,99.86,apparel,2023-11-21 16:26:53
Q1T0101241,C04503,116.84,electronics,2023-11-17 18:00:19
Q1T0101242,C02459,160.48,electronics,2023-11-18 02:54:21
Q1T0101243,C03179,210.0,books,2023-12-28 15:18:26
Q1T0101244,C01674,242.47,apparel,2023-11-07 23:26:16
Q1T0101245,C01661,74.03,home,2023-11-01 22:15:17
Q1T0101246,C04288,41.79,apparel,2023-12-31 07:41:05
Q1T0101247,C04493,91.5,apparel,2023-10-23 09:54:25
Q1T0101248,C02289,56.2,apparel,2023-12-12 08:36:53
Q1T0101249,C00965,211.57,home,2023-10-28 14:41:47
Q1T0101250,C04748,229.27,groceries,2023-12-06 03:12:40
Q1T0101251,C01336,223.79,home,2023-11-28 13:14:36
Q1T0101252,C00727,48.25,apparel,2023-12-10 18:35:11
Q1T0101253,C03734,172.81,electronics,2023-11-30 06:07:35
Q1T0101254,C03109,14.34,apparel,2023-10-14 21:14:50
Q1T0101255,C04885,27.22,books,2023-10-17 08:30:06
Q1T0101256,C03474,22.35,electronics,2023-10-23 21:03:18
Q1T0101257,C03614,106.46,apparel,2023-10-01 22:09:27
Q1T0101258,C02541,81.08,home,2023-10-29 21:49:05
Q1T0101259,C01795,136.48,home,2023-11-18 00:59:21
Q1T0101260,C04631,179.11,groceries,2023-10-14 12:09:35
Q1T0101261,C04560,189.41,groceries,2023-12-19 07:19:49
Q1T0101262,C02274,225.59,electronics,2023-10-23 15:18:50
Q1T0101263,C01406,133.95,groceries,2023-10-28 16:10:09
Q1T0101264,C04444,192.9,home,2023-12-26 10:11:31
Q1T0101265,C04601,122.63,books,2023-11-08 02:14:32
Q1T0101266,C01268,239.65,groceries,2023-10-29 06:27:53
Q1T0101267,C03984,87.21,apparel,2023-12-13 17:53:54
Q1T0101268,C04597,77.52,home,2023-12-26 02:59:20
Q1T0101269,C04785,40.45,home,2023-11-05 22:12:18
Q1T0101270,C01428,182.18,groceries,2023-11-20 09:50:11
Q1T0101271,C03973,243.68,electronics,2023-10-10 22:17:12
Q1T0101272,C01559,117.09,groceries,2023-10-16 06:47:20
Q1T0101273,C04135,115.73,books,2023-12-03 01:03:54
Q1T0101274,C03635,239.75,groceries,2023-12-28 16:58:49
Q1T0101275,C04301,22.16,electronics,2023-12-05 23:49:18
Q1T0101276,C03807,132.25,groceries,2023-11-04 21:28:14
Q1T0101277,C01867,235.95,home,2023-10-27 17:02:42
Q1T0101278,C00311,28.47,books,2023-11-06 18:01:08
Q1T0101279,C00877,40.61,books,2023-11-28 09:40:58
Q1T0101280,C01505,207.01,books,2023-10-30 08:33:09
Q1T0101281,C04382,115.26,home,2023-11-04 15:03:12
Q1T0101282,C00260,33.63,apparel,2023-12-05 07:26:47
Q1T0101283,C01112,249.98,books,2023-10-16 08:17:28
Q1T0101284,C03750,71.04,electronics,2023-10-28 11:11:53
Q1T0101285,C04247,76.21,groceries,2023-11-19 12:23:56
Q1T0101286,C00161,181.9,groceries,2023-12-04 15:19:46
Q1T0101287,C00606,232.3,home,2023-12-29 10:54:36
Q1T0101288,C03751,99.48,electronics,2023-12-21 08:37:54
Q1T0101289,C03877,188.77,electronics,2023-10-06 20:52:35
Q1T0101290,C02790,188.61,groceries,2023-11-17 02:16:23
Q1T0101291,C03597,235.34,home,2023-10-06 11:21:19
Q1T0101292,C01316,43.19,electronics,2023-12-24 10:44:41
Q1T0101293,C02039,109.74,apparel,2023-10-27 00:59:44
Q1T0101294,C02515,113.59,electronics,2023-10-30 04:21:49
Q1T0101295,C01442,191.25,electronics,2023-11-05 19:51:22
Q1T0101296,C03310,199.63,apparel,2023-12-21 15:57:56
Q1T0101297,C04762,79.36,home,2023-12-02 19:19:58
Q1T0101298,C03641,223.41,groceries,2023-12-24 09:01:10
Q1T0101299,C04715,71.37,apparel,2023-12-07 02:19:56
Q1T0101300,C03798,34.8,apparel,2023-12-07 22:57:04
Q1T0101301,C00659,146.41,groceries,2023-10-14 12:31:39
Q1T0101302,C01277,240.19,home,2023-11-19 17:20:38
Q1T0101303,C03303,144.76,home,2023-11-07 11:48:35
