transaction_id,customer_id,amount,category,date,discount_code
Q3T0301501,C01578,$143.02,groceries,2024-06-04 10:52:30,WELCOME5
Q3T0301502,C04654,$35.38,books,2024-05-15 04:51:56,SUMMER10
Q3T0301503,C00133,$23.57,home,2024-06-23 06:22:06,WELCOME5
Q3T0301504,C03582,$59.21,apparel,2024-04-24 08:18:27,VIP15
Q3T0301505,C03703,$160.38,home,2024-05-19 10:12:06,WELCOME5
Q3T0301506,C03058,$205.20,electronics,2024-04-09 03:49:20,WELCOME5
Q3T0301507,C01908,$93.29,apparel,2024-05-23 14:25:02,VIP15
Q3T0301508,C04059,$93.99,groceries,2024-06-09 09:01:26,SUMMER10
Q3T0301509,C01728,$83.25,groceries,2024-05-18 07:46:59,WELCOME5
Q3T0301510,C03332,$136.04,apparel,2024-06-25 12:03:09,VIP15
Q3T0301511,C03794,$229.97,home,2024-04-07 16:15:50,FLASH20
Q3T0301512,C01108,$78.95,electronics,2024-06-09 02:07:24,
Q3T0301513,C02021,$168.63,home,2024-05-06 21:42:25,
Q3T0301514,C00706,$100.38,books,2024-05-13 10:39:02,WELCOME5
Q3T0301515,C04937,$237.10,apparel,2024-04-18 16:10:56,WELCOME5
Q3T0301516,C03457,$214.90,electronics,2024-05-27 05:21:46,
Q3T0301517,C04179,$201.50,books,2024-06-04 09:19:20,SUMMER10
Q3T0301518,C01226,$83.58,electronics,2024-06-21 00:41:31,SUMMER10
Q3T0301519,C03690,$38.61,books,2024-04-29 01:18:45,VIP15
Q3T0301520,C03125,$71.23,home,2024-04-01 08:56:42,WELCOME5
Q3T0301521,C03461,$203.24,books,2024-04-11 22:22:00,
Q3T0301522,C03728,$71.29,home,2024-05-09 00:21:43,SUMMER10
Q3T0301523,C02091,$126.35,home,2024-04-10 12:59:20,SUMMER10
Q3T0301524,C02221,$198.30,books,2024-04-17 23:11:23,FLASH20
Q3T0301525,C01093,$114.06,home,2024-06-14 19:43:20,VIP15
Q3T0301526,C04206,$46.60,books,2024-06-14 21:35:10,WELCOME5
Q3T0301527,C02786,$5.05,books,2024-06-04 19:33:23,
Q3T0301528,C01282,$147.54,apparel,2024-06-28 22:07:36,WELCOME5
Q3T0301529,C00550,$58.65,groceries,2024-05-17 19:43:57,FLASH20
Q3T0301530,C04410,$110.51,books,2024-06-20 04:33:52,WELCOME5
Q3T0301531,C01630,$216.98,electronics,2024-06-24 07:33:41,VIP15
Q3T0301532,C04081,$230.61,apparel,2024-05-21 21:40:46,SUMMER10
Q3T0301533,C00510,$243.18,electronics,2024-05-12 14:23:56,SUMMER10
Q3T0301534,C02713,$206.28,groceries,2024-06-08 02:38:35,SUMMER10
Q3T0301535,C03058,$210.96,electronics,2024-05-03 01:08:57,
Q3T0301536,C03391,$66.24,books,2024-05-29 21:44:42,WELCOME5
Q3T0301537,C02812,$88.42,books,2024-05-15 23:59:08,
Q3T0301538,C00197,$226.01,books,2024-06-12 01:12:28,
Q3T0301539,C01953,$167.27,electronics,2024-06-24 04:22:37,VIP15
Q3T0301540,C02336,$14.90,books,2024-05-01 07:10:22,VIP15
Q3T0301541,C02562,$71.77,electronics,2024-05-29 02:05:55,VIP15
Q3T0301542,C01131,$73.51,electronics,2024-04-15 07:19:47,SUMMER10
Q3T0301543,C00839,$72.57,home,2024-04-04 03:20:38,
Q3T0301544,C04263,$179.43,books,2024-05-12 00:32:54,VIP15
Q3T0301545,C01139,$208.87,books,2024-04-07 10:49:39,FLASH20
Q3T0301546,C02619,$82.76,apparel,2024-05-13 13:18:24,FLASH20
Q3T0301547,C02299,$78.08,home,2024-06-23 05:12:06,WELCOME5
Q3T0301548,C04461,$61.94,electronics,2024-06-09 18:16:40,FLASH20
Q3T0301549,C01376,$118.63,home,2024-05-03 06:34:08,
Q3T0301550,C00316,$67.71,groceries,2024-05-31 03:59:34,FLASH20
Q3T0301551,C01341,$30.58,apparel,2024-04-11 02:01:27,VIP15
Q3T0301552,C01034,$187.17,home,2024-06-09 10:10:47,WELCOME5
Q3T0301553,C01494,$202.09,home,2024-06-25 13:19:38,
Q3T0301554,C03973,$214.37,apparel,2024-06-13 14:41:55,SUMMER10
Q3T0301555,C01787,$20.53,electronics,2024-05-30 13:50:23,SUMMER10
Q3T0301556,C03084,$31.55,apparel,2024-06-19 16:25:44,VIP15
Q3T0301557,C02292,$206.91,groceries,2024-05-05 11:22:02,VIP15
Q3T0301558,C03979,$228.15,books,2024-05-06 03:24:16,WELCOME5
Q3T0301559,C02033,$80.01,electronics,2024-04-24 16:29:22,
Q3T0301560,C03282,$178.27,apparel,2024-06-14 13:02:45,WELCOME5
Q3T0301561,C04796,$206.86,apparel,2024-04-03 05:49:00,FLASH20
Q3T0301562,C03903,$15.14,groceries,2024-06-03 21:49:34,SUMMER10
Q3T0301563,C01465,$48.01,home,2024-05-02 18:05:11,WELCOME5
Q3T0301564,C04595,$135.68,home,2024-05-24 14:43:17,
Q3T0301565,C04958,$201.68,apparel,2024-05-04 16:31:21,SUMMER10
Q3T0301566,C04365,$16.90,books,2024-04-21 15:12:14,VIP15
Q3T0301567,C03041,$241.23,books,2024-04-15 06:45:42,VIP15
Q3T0301568,C00581,$169.20,electronics,2024-04-12 19:15:20,FLASH20
Q3T0301569,C02919,$85.28,groceries,2024-06-04 03:21:23,SUMMER10
Q3T0301570,C03868,$28.20,books,2024-05-18 00:33:55,WELCOME5
Q3T0301571,C04668,$185.36,books,2024-04-30 06:40:58,SUMMER10
Q3T0301572,C01672,$111.58,groceries,2024-06-24 17:17:41,WELCOME5
Q3T0301573,C04542,$135.62,home,2024-06-15 11:41:13,VIP15
Q3T0301574,C03690,$90.42,books,2024-04-28 21:53:12,VIP15
Q3T0301575,C00960,$207.35,electronics,2024-04-22 12:41:21,VIP15
Q3T0301576,C03133,$197.22,electronics,2024-06-20 02:40:43,WELCOME5
Q3T0301577,C02854,$14.76,home,2024-04-20 03:44:05,VIP15
Q3T0301578,C00628,$235.30,electronics,2024-05-28 06:19:52,
Q3T0301579,C01582,$169.43,electronics,2024-06-16 19:59:19,VIP15
Q3T0301580,C01026,$132.72,apparel,2024-06-18 14:56:46,
Q3T0301581,C04926,$201.68,apparel,2024-04-09 05:14:42,VIP15
Q3T0301582,C00889,$198.39,apparel,2024-06-16 22:36:04,FLASH20
Q3T0301583,C04660,$184.30,home,2024-04-18 17:54:50,WELCOME5
Q3T0301584,C01468,$203.97,books,2024-05-05 05:23:50,WELCOME5
Q3T0301585,C04145,$142.65,groceries,2024-06-05 13:10:06,WELCOME5
Q3T0301586,C00400,$108.38,groceries,2024-04-19 02:27:28,
Q3T0301587,C01312,$131.50,groceries,2024-06-15 16:23:46,SUMMER10
Q3T0301588,C04775,$58.95,home,2024-04-27 15:22:38,VIP15
Q3T0301589,C03386,$56.30,home,2024-04-26 13:52:23,FLASH20
Q3T0301590,C02176,$71.97,groceries,2024-04-15 13:34:02,
Q3T0301591,C00068,$67.18,books,2024-06-12 07:02:03,WELCOME5
Q3T0301592,C02926,$184.92,groceries,2024-05-06 11:47:46,FLASH20
Q3T0301593,C03306,$228.71,apparel,2024-04-13 14:47:38,SUMMER10
Q3T0301594,C04335,$216.74,apparel,2024-06-26 11:29:51,FLASH20
Q3T0301595,C03979,$205.86,apparel,2024-04-21 19:16:08,SUMMER10
Q3T0301596,C00053,$207.17,groceries,2024-05-20 07:17:02,WELCOME5
Q3T0301597,C01776,$214.92,groceries,2024-05-01 20:55:50,
Q3T0301598,C00647,$235.96,apparel,2024-05-11 22:05:47,FLASH20
Q3T0301599,C02380,$68.74,electronics,2024-05-17 12:43:15,VIP15
Q3T0301600,C03092,$63.89,home,2024-05-19 09:46:27,SUMMER10
Q3T0301601,C01901,$239.91,books,2024-06-18 05:01:54,FLASH20
Q3T0301602,C03061,$94.88,books,2024-05-25 18:42:06,
Q3T0301603,C01252,$233.72,apparel,2024-06-21 12:50:24,WELCOME5
Q3T0301604,C03849,$217.42,electronics,2024-04-07 18:38:06,
Q3T0301605,C00023,$186.30,electronics,2024-05-15 04:23:21,FLASH20
Q3T0301606,C04743,$223.11,groceries,2024-04-04 00:34:19,VIP15
Q3T0301607,C04598,$58.76,home,2024-05-09 16:44:21,WELCOME5
Q3T0301608,C01704,$72.57,apparel,2024-06-24 16:54:39,FLASH20
Q3T0301609,C03471,$215.06,apparel,2024-04-01 06:08:00,SUMMER10
Q3T0301610,C02881,$157.87,home,2024-04-27 20:11:19,VIP15
Q3T0301611,C04287,$91.19,electronics,2024-05-16 12:31:31,FLASH20
Q3T0301612,C04092,$72.46,home,2024-05-06 17:14:12,
Q3T0301613,C04553,$20.21,home,2024-05-19 15:43:46,FLASH20
Q3T0301614,C03917,$15.99,books,2024-06-27 00:40:14,VIP15
Q3T0301615,C00029,$40.26,groceries,2024-06-04 07:53:14,
Q3T0301616,C03668,$214.65,apparel,2024-04-02 23:00:59,VIP15
Q3T0301617,C03460,$36.01,books,2024-06-11 23:36:25,WELCOME5
Q3T0301618,C03914,$63.94,home,2024-05-03 12:18:40,FLASH20
Q3T0301619,C00651,$119.84,home,2024-06-29 19:41:59,SUMMER10
Q3T0301620,C02087,$161.25,apparel,2024-04-09 11:44:41,VIP15
Q3T0301621,C00406,$127.08,groceries,2024-06-04 16:08:36,FLASH20
Q3T0301622,C04917,$241.05,electronics,2024-06-05 13:54:09,SUMMER10
Q3T0301623,C03407,$167.06,electronics,2024-06-18 02:06:14,SUMMER10
Q3T0301624,C04703,$50.35,books,2024-06-14 13:17:14,SUMMER10
Q3T0301625,C00201,$7.20,electronics,2024-05-27 10:34:58,VIP15
Q3T0301626,C02379,$143.06,groceries,2024-05-25 16:20:17,FLASH20
Q3T0301627,C02771,$82.05,groceries,2024-05-01 16:06:28,SUMMER10
Q3T0301628,C03192,$212.67,books,2024-05-10 17:53:49,VIP15
Q3T0301629,C02749,$194.70,apparel,2024-06-20 15:12:39,FLASH20
Q3T0301630,C04045,$67.57,home,2024-04-08 01:15:02,VIP15
Q3T0301631,C04115,$209.65,electronics,2024-05-16 13:41:48,
Q3T0301632,C02682,$55.08,apparel,2024-06-05 20:16:59,
Q3T0301633,C03979,$16.46,groceries,2024-04-10 23:48:36,SUMMER10
Q3T0301634,C03239,$197.87,books,2024-06-17 11:44:40,SUMMER10
Q3T0301635,C03491,$113.19,home,2024-06-20 17:39:22,FLASH20
Q3T0301636,C03210,$60.92,books,2024-06-21 23:36:34,WELCOME5
Q3T0301637,C04296,$43.04,groceries,2024-05-14 20:14:55,FLASH20
Q3T0301638,C03928,$116.48,apparel,2024-06-19 06:28:49,VIP15
Q3T0301639,C03936,$190.66,groceries,2024-06-20 04:55:47,FLASH20
Q3T0301640,C03830,$80.23,books,2024-04-26 20:46:59,VIP15
Q3T0301641,C03145,$37.72,books,2024-05-03 02:57:02,SUMMER10
Q3T0301642,C02489,$25.83,apparel,2024-06-05 15:21:13,SUMMER10
Q3T0301643,C03898,$6.16,electronics,2024-04-16 13:39:39,FLASH20
Q3T0301644,C00158,$227.23,electronics,2024-06-21 09:27:25,SUMMER10
Q3T0301645,C01877,$148.64,groceries,2024-05-16 13:04:41,WELCOME5
Q3T0301646,C04697,$47.49,books,2024-05-04 17:34:36,SUMMER10
Q3T0301647,C04371,$44.82,apparel,2024-05-10 16:23:39,VIP15
Q3T0301648,C02993,$238.97,electronics,2024-06-18 12:35:37,SUMMER10
Q3T0301649,C04459,$93.18,books,2024-06-29 05:08:53,SUMMER10
Q3T0301650,C01905,$127.06,books,2024-04-17 21:08:03,WELCOME5
Q3T0301651,C03351,$148.23,apparel,2024-04-01 01:55:06,VIP15
Q3T0301652,C01194,$179.82,electronics,2024-04-15 16:09:24,SUMMER10
Q3T0301653,C04061,$195.55,groceries,2024-06-23 01:20:05,WELCOME5
Q3T0301654,C02339,$189.76,electronics,2024-04-08 13:53:44,
Q3T0301655,C01449,$138.62,books,2024-06-09 22:45:33,WELCOME5
Q3T0301656,C04209,$76.56,electronics,2024-06-14 06:55:33,
Q3T0301657,C04053,$105.34,groceries,2024-05-04 11:08:51,SUMMER10
Q3T0301658,C03348,$16.96,apparel,2024-06-07 18:42:14,VIP15
Q3T0301659,C01192,$41.30,groceries,2024-05-16 05:13:01,SUMMER10
Q3T0301660,C04567,$167.21,electronics,2024-05-18 22:24:14,FLASH20
Q3T0301661,C00789,$133.42,home,2024-05-27 11:26:44,
Q3T0301662,C00477,$14.94,electronics,2024-06-09 17:14:48,VIP15
Q3T0301663,C00097,$34.86,home,2024-06-28 15:16:29,FLASH20
Q3T0301664,C00018,$241.92,electronics,2024-05-10 02:59:40,FLASH20
Q3T0301665,C03477,$140.97,groceries,2024-05-09 06:47:31,WELCOME5
Q3T0301666,C01068,$97.88,home,2024-05-21 05:26:40,SUMMER10
Q3T0301667,C01388,$115.09,apparel,2024-06-04 05:24:16,
Q3T0301668,C02015,$73.20,electronics,2024-05-28 06:04:28,WELCOME5
Q3T0301669,C04069,$15.84,electronics,2024-05-25 05:15:43,VIP15
Q3T0301670,C00150,$113.06,books,2024-04-10 21:52:47,SUMMER10
Q3T0301671,C02665,$89.29,home,2024-04-21 06:29:11,WELCOME5
Q3T0301672,C00499,$7.36,electronics,2024-05-18 02:10:15,SUMMER10
Q3T0301673,C04531,$168.58,electronics,2024-06-23 18:18:16,SUMMER10
Q3T0301674,C01157,$149.03,groceries,2024-06-23 12:03:07,SUMMER10
Q3T0301675,C03431,$184.89,home,2024-04-01 21:20:51,FLASH20
Q3T0301676,C00947,$14.95,groceries,2024-06-01 23:05:20,VIP15
Q3T0301677,C02147,$23.98,groceries,2024-04-18 14:09:25,WELCOME5
Q3T0301678,C04027,$109.54,groceries,2024-04-14 15:45:55,VIP15
Q3T0301679,C04704,$70.68,electronics,2024-06-19 23:42:50,SUMMER10
Q3T0301680,C03120,$18.27,electronics,2024-06-29 06:46:44,FLASH20
Q3T0301681,C02930,$150.06,electronics,2024-04-03 10:39:01,VIP15
Q3T0301682,C03895,$235.87,apparel,2024-05-08 13:13:00,SUMMER10
Q3T0301683,C03148,$132.34,groceries,2024-04-27 03:51:28,VIP15
Q3T0301684,C02371,$121.59,groceries,2024-05-18 08:02:25,VIP15
Q3T0301685,C04535,$213.24,electronics,2024-05-13 15:54:55,WELCOME5
Q3T0301686,C01437,$104.76,groceries,2024-04-19 19:49:28,FLASH20
Q3T0301687,C00920,$32.39,electronics,2024-05-14 05:49:04,FLASH20
Q3T0301688,C03053,$8.57,apparel,2024-04-21 10:19:53,
Q3T0301689,C00499,$227.66,groceries,2024-06-09 08:07:43,WELCOME5
Q3T0301690,C02602,$101.58,books,2024-04-19 01:34:16,
Q3T0301691,C01352,$104.27,books,2024-05-25 18:44:41,WELCOME5
Q3T0301692,C04295,$174.73,electronics,2024-06-25 03:02:00,FLASH20
Q3T0301693,C00174,$92.98,groceries,2024-05-04 12:27:31,FLASH20
Q3T0301694,C01506,$242.52,apparel,2024-04-15 07:18:45,SUMMER10
Q3T0301695,C04596,$53.61,apparel,2024-04-02 08:34:35,FLASH20
Q3T0301696,C03020,$119.40,electronics,2024-05-03 16:29:40,FLASH20
Q3T0301697,C01864,$128.22,books,2024-05-14 14:30:17,FLASH20
Q3T0301698,C01418,$171.57,books,2024-04-06 13:45:43,VIP15
Q3T0301699,C02307,$39.13,home,2024-04-28 01:51:29,VIP15
Q3T0301700,C02258,$145.55,apparel,2024-05-08 01:24:48,FLASH20
Q3T0301701,C01973,$155.03,apparel,2024-04-22 05:49:59,FLASH20
Q3T0301702,C01065,$95.45,home,2024-04-06 09:25:38,SUMMER10
Q3T0301703,C00352,$106.35,electronics,2024-05-28 21:36:46,FLASH20
Q3T0301704,C02252,$145.22,home,2024-05-10 02:41:45,FLASH20
Q3T0301705,C03065,$8.57,groceries,2024-04-26 07:20:27,WELCOME5
Q3T0301706,C03558,$13.80,books,2024-04-17 19:38:16,VIP15
Q3T0301707,C03561,$213.08,electronics,2024-05-22 03:27:05,WELCOME5
Q3T0301708,C01505,$212.56,electronics,2024-05-01 23:02:14,SUMMER10
Q3T0301709,C00869,$39.83,books,2024-04-28 02:11:36,SUMMER10
Q3T0301710,C03227,$240.69,home,2024-06-16 07:22:43,SUMMER10
Q3T0301711,C04795,$104.89,home,2024-04-05 23:35:31,VIP15
Q3T0301712,C01309,$50.51,apparel,2024-04-06 12:10:01,FLASH20
Q3T0301713,C01170,$220.05,apparel,2024-04-04 12:16:08,WELCOME5
Q3T0301714,C04567,$131.21,home,2024-04-08 16:28:00,SUMMER10
Q3T0301715,C00627,$243.22,groceries,2024-06-11 19:01:19,VIP15
Q3T0301716,C04801,$154.22,home,2024-05-24 18:03:43,
Q3T0301717,C01303,$128.01,apparel,2024-05-26 15:45:50,SUMMER10
Q3T0301718,C04158,$158.00,books,2024-04-28 16:22:13,SUMMER10
Q3T0301719,C04237,$111.78,home,2024-06-11 23:21:49,FLASH20
Q3T0301720,C04544,$159.62,apparel,2024-04-02 13:28:05,
Q3T0301721,C01117,$69.38,home,2024-04-05 05:52:13,WELCOME5
Q3T0301722,C03877,$185.71,home,2024-05-08 06:34:24,SUMMER10
Q3T0301723,C02023,$138.85,electronics,2024-04-22 13:58:46,WELCOME5
Q3T0301724,C02095,$126.67,home,2024-06-09 17:51:07,WELCOME5
Q3T0301725,C03627,$74.83,electronics,2024-06-27 20:16:35,
Q3T0301726,C04986,$62.74,apparel,2024-04-07 01:25:25,
Q3T0301727,C00892,$82.87,groceries,2024-04-22 12:06:32,VIP15
Q3T0301728,C01432,$182.74,home,2024-05-06 09:14:36,
Q3T0301729,C01091,$24.49,books,2024-04-24 22:29:35,SUMMER10
Q3T0301730,C03415,$87.97,home,2024-04-13 17:36:13,WELCOME5
Q3T0301731,C04217,$147.92,books,2024-04-13 19:58:02,WELCOME5
Q3T0301732,C02022,$189.00,books,2024-04-05 06:45:43,WELCOME5
Q3T0301733,C04289,$206.35,groceries,2024-06-23 11:00:41,FLASH20
Q3T0301734,C02260,$148.14,electronics,2024-04-28 11:49:55,SUMMER10
Q3T0301735,C02897,$144.98,books,2024-05-15 07:31:32,VIP15
Q3T0301736,C01574,$80.39,apparel,2024-05-01 22:52:02,FLASH20
Q3T0301737,C00482,$15.53,home,2024-05-07 14:13:44,VIP15
Q3T0301738,C02901,$217.32,electronics,2024-06-17 03:47:32,WELCOME5
Q3T0301739,C02980,$237.41,books,2024-04-10 09:54:00,VIP15
Q3T0301740,C03630,$112.86,home,2024-04-12 19:43:35,FLASH20
Q3T0301741,C00888,$93.78,apparel,2024-05-05 20:34:11,SUMMER10
Q3T0301742,C04397,$59.48,home,2024-06-21 11:26:49,WELCOME5
Q3T0301743,C00735,$85.51,books,2024-04-20 16:54:10,
Q3T0301744,C04937,$102.74,groceries,2024-04-28 01:02:37,VIP15
Q3T0301745,C04935,$234.31,books,2024-06-07 10:45:31,
Q3T0301746,C01853,$103.49,groceries,2024-06-02 13:11:22,SUMMER10
Q3T0301747,C03992,$96.77,groceries,2024-04-16 08:45:47,
Q3T0301748,C01852,$40.34,apparel,2024-05-01 20:24:37,VIP15
Q3T0301749,C04813,$18.80,books,2024-04-28 16:34:31,WELCOME5
Q3T0301750,C01039,$218.06,groceries,2024-04-01 15:50:43,WELCOME5
Q3T0301751,C00993,$210.99,groceries,2024-05-12 05:18:11,SUMMER10
Q3T0301752,C02853,$8.21,electronics,2024-04-23 23:30:29,WELCOME5
Q3T0301753,C03512,$193.58,electronics,2024-06-21 11:38:57,
Q3T0301754,C01638,$29.39,electronics,2024-04-12 02:57:43,VIP15
Q3T0301755,C01205,$29.60,groceries,2024-04-16 17:51:59,SUMMER10
Q3T0301756,C04144,$120.24,apparel,2024-05-15 20:43:56,FLASH20
Q3T0301757,C01591,$141.72,groceries,2024-05-22 00:03:50,FLASH20
Q3T0301758,C01194,$83.15,groceries,2024-05-22 10:07:47,WELCOME5
Q3T0301759,C02729,$41.18,electronics,2024-05-16 09:36:32,SUMMER10
Q3T0301760,C00986,$208.58,apparel,2024-05-07 18:08:41,SUMMER10
Q3T0301761,C00091,$20.81,groceries,2024-05-26 08:14:46,WELCOME5
Q3T0301762,C01368,$201.52,groceries,2024-06-01 18:00:52,SUMMER10
Q3T0301763,C02019,$42.13,apparel,2024-04-12 00:58:50,WELCOME5
Q3T0301764,C01628,$238.84,groceries,2024-06-17 04:46:32,WELCOME5
Q3T0301765,C02165,$21.88,apparel,2024-05-27 01:57:46,WELCOME5
Q3T0301766,C02830,$33.04,home,2024-06-02 03:27:41,FLASH20
Q3T0301767,C04978,$53.82,books,2024-04-26 05:00:29,WELCOME5
Q3T0301768,C02971,$247.71,apparel,2024-06-21 07:59:45,SUMMER10
Q3T0301769,C00587,$165.29,home,2024-06-22 14:28:58,
Q3T0301770,C04275,$125.43,groceries,2024-05-05 16:59:17,SUMMER10
Q3T0301771,C03961,$21.03,groceries,2024-05-02 21:55:27,WELCOME5
Q3T0301772,C04660,$230.76,apparel,2024-05-26 13:09:04,SUMMER10
Q3T0301773,C00413,$126.53,groceries,2024-05-24 15:17:10,
Q3T0301774,C02419,$9.87,home,2024-05-28 20:30:45,FLASH20
Q3T0301775,C00864,$147.45,apparel,2024-05-07 21:23:30,VIP15
Q3T0301776,C00430,$115.71,apparel,2024-04-11 03:46:19,FLASH20
Q3T0301777,C03765,$82.99,electronics,2024-04-09 13:47:33,
Q3T0301778,C01834,$38.69,books,2024-04-29 08:01:41,FLASH20
Q3T0301779,C04351,$176.41,groceries,2024-05-21 01:45:50,FLASH20
Q3T0301780,C03195,$149.06,home,2024-05-03 14:43:53,WELCOME5
Q3T0301781,C02710,$218.39,books,2024-06-12 04:31:26,WELCOME5
Q3T0301782,C00167,$8.70,electronics,2024-06-20 07:55:13,
Q3T0301783,C02185,$16.12,apparel,2024-04-18 19:16:50,VIP15
Q3T0301784,C01118,$38.15,groceries,2024-06-21 09:22:47,
Q3T0301785,C03018,$140.61,electronics,2024-05-22 00:13:11,FLASH20
Q3T0301786,C03460,$96.99,groceries,2024-05-28 17:01:55,
Q3T0301787,C01623,$113.00,electronics,2024-06-27 20:08:31,FLASH20
Q3T0301788,C02529,$237.04,apparel,2024-05-22 05:22:39,FLASH20
Q3T0301789,C00502,$43.51,apparel,2024-06-06 07:25:50,VIP15
Q3T0301790,C03485,$246.83,home,2024-05-12 09:34:55,FLASH20
Q3T0301791,C01201,$182.64,books,2024-04-02 12:30:46,WELCOME5
Q3T0301792,C02930,$160.14,electronics,2024-05-08 07:00:08,SUMMER10
Q3T0301793,C03708,$107.47,apparel,2024-04-15 01:53:31,
Q3T0301794,C01072,$222.27,home,2024-05-24 22:51:34,FLASH20
Q3T0301795,C03113,$34.42,apparel,2024-05-04 18:28:05,WELCOME5
Q3T0301796,C01250,$247.93,electronics,2024-05-08 08:28:59,VIP15
Q3T0301797,C02600,$229.23,groceries,2024-04-14 22:25:38,FLASH20
Q3T0301798,C00905,$61.99,home,2024-06-02 10:31:54,WELCOME5
Q3T0301799,C04156,$189.20,home,2024-04-24 16:33:21,SUMMER10
Q3T0301800,C04100,$165.25,apparel,2024-04-20 04:47:45,FLASH20
Q3T0301801,C01867,$238.52,home,2024-06-05 15:58:52,SUMMER10
Q3T0301802,C02364,$202.34,books,2024-05-25 08:36:23,
Q3T0301803,C01344,$210.32,home,2024-05-23 19:43:28,WELCOME5
Q3T0301804,C03549,$148.90,groceries,2024-04-27 12:04:27,FLASH20
Q3T0301805,C01162,$105.59,groceries,2024-06-06 07:48:48,FLASH20
Q3T0301806,C01391,$64.20,electronics,2024-05-14 17:27:49,FLASH20
Q3T0301807,C00900,$119.52,apparel,2024-05-02 06:14:24,
Q3T0301808,C00132,$18.71,electronics,2024-06-04 05:15:40,WELCOME5
Q3T0301809,C03923,$244.49,books,2024-05-24 22:52:44,WELCOME5
Q3T0301810,C01018,$193.33,books,2024-06-25 11:56:25,WELCOME5
Q3T0301811,C01281,$123.28,electronics,2024-04-27 02:47:48,
Q3T0301812,C04238,$65.44,home,2024-04-24 17:09:43,
Q3T0301813,C01721,$102.96,groceries,2024-06-15 18:23:08,WELCOME5
Q3T0301814,C02555,$216.71,home,2024-06-29 09:03:53,FLASH20
Q3T0301815,C00165,$87.59,groceries,2024-06-16 07:20:58,SUMMER10
Q3T0301816,C04765,$107.79,groceries,2024-06-23 07:56:13,FLASH20
Q3T0301817,C00730,$238.00,home,2024-06-05 09:05:35,WELCOME5
Q3T0301818,C00388,$138.37,apparel,2024-06-27 03:42:32,
Q3T0301819,C00944,$91.73,home,2024-06-06 04:21:26,WELCOME5
Q3T0301820,C01820,$11.13,electronics,2024-05-04 12:00:45,
Q3T0301821,C04370,$136.20,groceries,2024-06-12 14:30:54,VIP15
Q3T0301822,C02570,$94.09,groceries,2024-04-17 20:28:53,FLASH20
Q3T0301823,C00567,$168.35,home,2024-06-03 08:12:19,
Q3T0301824,C04316,$53.96,apparel,2024-05-02 07:59:48,VIP15
Q3T0301825,C00557,$223.98,home,2024-04-10 16:12:11,FLASH20
Q3T0301826,C00531,$109.95,books,2024-04-13 06:54:58,SUMMER10
Q3T0301827,C04629,$223.89,electronics,2024-05-01 07:00:58,
Q3T0301828,C02851,$145.27,books,2024-05-22 09:39:07,VIP15
Q3T0301829,C03927,$182.69,books,2024-06-09 10:35:12,VIP15
Q3T0301830,C01303,$206.65,books,2024-04-03 11:03:58,FLASH20
Q3T0301831,C04989,$214.12,apparel,2024-05-28 19:21:46,SUMMER10
Q3T0301832,C01041,$194.51,books,2024-04-29 09:52:14,FLASH20
Q3T0301833,C04211,$166.73,books,2024-05-31 11:53:25,SUMMER10
Q3T0301834,C01858,$9.33,groceries,2024-06-25 23:54:16,WELCOME5
Q3T0301835,C02492,$190.71,groceries,2024-06-02 17:58:07,
Q3T0301836,C04281,$116.27,electronics,2024-04-14 02:31:22,FLASH20
Q3T0301837,C01623,$138.71,groceries,2024-04-10 20:25:03,VIP15
Q3T0301838,C02181,$130.66,apparel,2024-05-26 01:55:35,FLASH20
Q3T0301839,C00295,$46.25,home,2024-04-09 11:31:51,SUMMER10
Q3T0301840,C00774,$9.67,home,2024-05-10 13:46:20,SUMMER10
Q3T0301841,C04086,$209.16,electronics,2024-04-27 06:06:43,SUMMER10
Q3T0301842,C00306,$91.39,home,2024-05-18 20:01:46,
Q3T0301843,C01387,$78.33,books,2024-06-22 00:06:07,SUMMER10
Q3T0301844,C01202,$105.45,electronics,2024-05-12 17:07:48,FLASH20
Q3T0301845,C03303,$185.31,electronics,2024-06-04 15:25:24,SUMMER10
Q3T0301846,C04163,$151.80,electronics,2024-06-04 02:50:44,WELCOME5
Q3T0301847,C04309,$151.96,electronics,2024-06-08 02:13:53,SUMMER10
Q3T0301848,C04326,$89.64,books,2024-06-18 22:19:27,FLASH20
Q3T0301849,C04130,$244.71,groceries,2024-05-24 22:56:47,
Q3T0301850,C02823,$133.41,electronics,2024-04-04 10:21:26,WELCOME5
Q3T0301851,C00772,$85.87,books,2024-06-16 23:46:47,VIP15
Q3T0301852,C03139,$47.65,apparel,2024-05-22 22:41:28,FLASH20
Q3T0301853,C01132,$161.63,home,2024-05-14 08:03:49,
Q3T0301854,C02120,$55.76,groceries,2024-05-03 23:58:23,
Q3T0301855,C01532,$64.61,apparel,2024-06-24 17:10:25,
Q3T0301856,C03889,$58.28,home,2024-05-06 23:53:21,SUMMER10
Q3T0301857,C03497,$181.19,books,2024-05-07 18:59:05,SUMMER10
Q3T0301858,C03973,$79.23,groceries,2024-05-16 22:58:48,VIP15
Q3T0301859,C03490,$204.46,apparel,2024-04-09 13:01:56,
Q3T0301860,C02326,$163.42,books,2024-04-05 01:24:31,
Q3T0301861,C03949,$31.02,books,2024-04-18 22:47:32,WELCOME5
Q3T0301862,C02586,$86.89,electronics,2024-06-12 05:10:08,WELCOME5
